time,signal,forecast,true
1579903200.0,-1.0,-0.04545619809141621,-0.8399999999999519
1580079600.0,1.0,0.06145669325829539,-1.3900000000000023
1580083200.0,0.0,0.1702687793552864,1.2599999999999278
1580086800.0,0.0,0.03864798298970762,-0.47999999999992493
1580090400.0,0.0,0.10527583849936129,-0.7099999999999884
1580094000.0,-1.0,-0.1888991691443807,0.5899999999999794
1580097600.0,0.0,-0.6860669263834409,-0.17000000000000348
1580101200.0,1.0,0.3373269580306264,0.04999999999999449
1580104800.0,-1.0,-0.2490186275395287,-0.8599999999999719
1580108400.0,1.0,0.6673577425920012,-0.7900000000000684
1580112000.0,-1.0,-0.009353208130104429,-0.39999999999995595
1580115600.0,0.0,-0.4875396604351595,-0.9700000000000264
1580119200.0,1.0,0.18951720777062434,-0.39999999999995595
1580122800.0,0.0,0.14689933627066903,-0.26999999999999247
1580126400.0,0.0,0.2002775459929715,-0.260000000000038
1580130000.0,0.0,0.8462695061706402,0.5100000000000104
1580133600.0,0.0,0.4733745574266567,-0.31999999999998696
1580137200.0,-1.0,-0.07036232729230224,-0.9600000000000719
1580140800.0,1.0,0.4924239740254418,-0.24000000000001798
1580144400.0,-1.0,-0.18134747783754607,0.2500000000000835
1580148000.0,1.0,0.16107287514819113,-0.12000000000000899
1580151600.0,0.0,0.3433391872798155,-0.07999999999996898
1580155200.0,0.0,0.4507008000396118,0.05999999999994898
1580158800.0,0.0,0.0826942038518684,0.21000000000004349
1580162400.0,0.0,0.207056120308161,-0.1300000000000745
1580166000.0,-1.0,-0.2294278782900333,0.280000000000058
1580169600.0,0.0,-0.003149987022585732,-1.3500000000000734
1580173200.0,0.0,-0.13921481597830768,0.43000000000004146
1580176800.0,1.0,0.21046151895242593,0.39999999999995595
1580180400.0,-1.0,-0.27310185029334083,0.10000000000010001
1580184000.0,1.0,0.15016487346108764,0.30999999999992145
1580187600.0,0.0,0.9487794858526637,0.280000000000058
1580191200.0,-1.0,-0.618883971836071,-0.280000000000058
1580194800.0,0.0,-0.4910860032884695,-0.5299999999999194
1580198400.0,1.0,0.03539402240155565,-1.2800000000000589
1580202000.0,0.0,0.022701703467359613,0.43999999999999595
1580205600.0,-1.0,-0.08458757255513691,-0.24000000000001798
1580209200.0,1.0,0.25687128865712683,0.7000000000000339
1580212800.0,-1.0,-0.5075455238959001,0.29000000000001247
1580216400.0,0.0,-0.7636671973599656,0.00999999999995449
1580220000.0,1.0,0.15935975847823192,-0.29999999999996696
1580223600.0,0.0,0.18401393670997704,0.040000000000040004
1580227200.0,0.0,0.014839219933806436,0.04999999999999449
1580230800.0,-1.0,-0.16883573763232052,-0.45000000000006146
1580234400.0,0.0,-0.029522615123055318,0.260000000000038
1580238000.0,1.0,0.10153466519677995,0.0700000000000145
1580241600.0,0.0,0.5779767950800546,0.5699999999999594
1580245200.0,0.0,0.6915755441909571,0.45000000000006146
1580248800.0,0.0,0.0775697456758288,-0.2700000000001035
1580252400.0,-1.0,-0.1947155451231832,0.5100000000000104
1580256000.0,0.0,-0.29008547421964304,0.5900000000000905
1580259600.0,0.0,-0.5215096809415467,-0.6500000000000394
1580263200.0,0.0,-0.11419207423022923,0.6500000000000394
1580266800.0,1.0,0.15502901761775673,0.6499999999999284
1580270400.0,-1.0,-0.20347043457682595,-0.29999999999996696
1580274000.0,0.0,-0.23640976495869404,-0.26999999999999247
1580277600.0,0.0,-0.08356313676616023,-0.2300000000000635
1580281200.0,0.0,-0.002782307222075002,-0.9199999999999209
1580284800.0,0.0,-0.2022193915769037,-0.12000000000000899
1580288400.0,1.0,0.25011907802368993,-0.5100000000000104
1580292000.0,0.0,0.1316967254096072,-0.180000000000069
1580295600.0,0.0,0.32338651586331807,-0.18999999999991246
1580299200.0,-1.0,-0.5724298670718924,-0.030000000000085514
1580302800.0,0.0,-0.05114599424218591,-0.43999999999999595
1580306400.0,1.0,0.43243197016190404,-0.40999999999991044
1580310000.0,0.0,0.298371599459333,0.01999999999990898
1580313600.0,0.0,0.5994198206152385,0.36000000000002697
1580317200.0,0.0,0.6332335106463396,0.3500000000000725
1580320800.0,-1.0,-0.4092162217702575,-0.180000000000069
1580324400.0,0.0,-0.13167851585410806,1.4000000000000679
1580328000.0,0.0,-0.2711611435218646,-0.9000000000000119
1580331600.0,1.0,0.0892298516666438,0.24999999999997247
1580335200.0,-1.0,-0.1197625066334077,-0.5899999999999794
1580338800.0,1.0,0.1315471096143691,0.5799999999999139
1580342400.0,-1.0,-0.6796064871627245,-1.1899999999999133
1580346000.0,1.0,0.24598701818401816,0.24000000000001798
1580349600.0,-1.0,-0.21417149699494167,-0.8500000000000174
1580353200.0,0.0,-0.22047712862109448,0.03999999999992898
1580356800.0,0.0,-0.0627565388339591,0.200000000000089
1580360400.0,0.0,-0.4586543847127016,-0.10000000000010001
1580364000.0,1.0,0.6896573341938577,-0.26999999999999247
1580367600.0,-1.0,-0.1686672119202609,-0.7800000000000029
1580371200.0,0.0,-0.4288847002744074,0.640000000000085
1580374800.0,1.0,0.15800857992894618,-0.1100000000000545
1580378400.0,0.0,0.002555019365206211,0.010000000000065512
1580382000.0,-1.0,-0.11421866628762517,-0.050000000000105516
1580385600.0,1.0,0.3373218291921621,-0.9499999999998954
1580389200.0,0.0,0.1365971335809537,-0.260000000000038
1580392800.0,0.0,0.4461261218934126,-1.1400000000000299
1580396400.0,0.0,0.2395780911825161,-0.29000000000001247
1580400000.0,-1.0,-0.08951129964827853,1.0100000000000664
1580403600.0,0.0,-0.21446596314512356,-0.8200000000000429
1580407200.0,1.0,0.5439960317026311,0.17999999999995797
1580410800.0,0.0,0.007225159195816233,0.1300000000000745
1580414400.0,0.0,0.1865120422226375,1.1399999999999189
1580418000.0,0.0,0.025905507883988876,0.0
1580421600.0,-1.0,-0.0196459712666317,-0.33999999999989594
1580425200.0,0.0,-0.7679549600534628,-1.2100000000000444
1580428800.0,0.0,-0.05734614972441249,1.5499999999999403
1580432400.0,1.0,0.02028325827257982,-0.6399999999999739
1580436000.0,-1.0,-0.1609938471556548,-0.07999999999996898
1580439600.0,1.0,0.09436150301070409,-0.1100000000000545
1580443200.0,-1.0,-0.08016207988842905,0.9500000000000064
1580446800.0,1.0,0.21524979462038768,-0.18999999999991246
1580450400.0,0.0,0.10457867286862413,-0.48999999999999044
1580454000.0,-1.0,-0.12079239786358997,-0.5300000000000304
1580457600.0,0.0,-0.2225333244142927,-1.4000000000000679
1580461200.0,1.0,0.03581840992391447,-0.7499999999999174
1580464800.0,0.0,0.6241165231128523,0.30999999999992145
1580468400.0,-1.0,-0.17579466363305785,0.020000000000020002
1580472000.0,0.0,-0.16268066462182618,0.9600000000000719
1580475600.0,0.0,-0.5621881932102394,0.14999999999998348
1580479200.0,1.0,0.03215939525669578,-0.29000000000001247
1580482800.0,-1.0,-0.008899732183396014,-0.5700000000000705
1580486400.0,1.0,1.030056450678558,0.39000000000000146
1580490000.0,0.0,0.5057946158521406,-0.09999999999998899
1580493600.0,-1.0,-0.5144253901167101,-0.5999999999999339
1580497200.0,0.0,-0.689222229179685,0.5499999999999394
1580500800.0,0.0,-0.12236075674606936,-0.37999999999993594
1580504400.0,1.0,0.10255498848821137,-0.7700000000000484
1580508000.0,-1.0,-0.6182327288611899,-0.19000000000002348
1580684400.0,0.0,-0.5045118962665396,0.9299999999999864
1580688000.0,0.0,-0.7420858099065796,0.7600000000000939
1580691600.0,0.0,-0.5606404712231161,-0.17000000000000348
1580695200.0,1.0,0.21070707583524384,-0.8100000000000884
1580698800.0,0.0,0.33861156626277555,0.2700000000001035
1580702400.0,-1.0,-0.02816556389193875,0.19999999999997797
1580706000.0,0.0,-0.04577932298651288,0.7599999999999829
1580709600.0,0.0,-0.39639867523293215,-0.140000000000029
1580713200.0,1.0,0.17825022134736634,-0.12999999999996348
1580716800.0,-1.0,-0.07290374497270136,-0.7599999999999829
1580720400.0,0.0,-0.10089743753583247,0.5100000000000104
1580724000.0,0.0,-0.2097331062514961,-0.5500000000000504
1580727600.0,1.0,0.39538868956499673,0.6599999999999939
1580731200.0,-1.0,-0.3298200662849062,0.12999999999996348
1580734800.0,1.0,0.0580802878596669,-0.37999999999993594
1580738400.0,-1.0,-0.6900807840386503,0.5800000000000249
1580742000.0,1.0,0.24373564146047674,-0.8000000000000229
1580745600.0,0.0,0.44223958511118955,-0.6700000000000594
1580749200.0,0.0,0.5502247809790514,0.09999999999998899
1580752800.0,-1.0,-0.020430378218141698,0.300000000000078
1580756400.0,1.0,0.003566502445509795,-0.36999999999998145
1580760000.0,-1.0,-0.7313531174457274,0.01999999999990898
1580763600.0,0.0,-0.5810342635337254,0.31000000000003247
1580767200.0,1.0,0.4973167727344527,-0.15999999999993797
1580770800.0,0.0,0.35141805238730683,0.01999999999990898
1580774400.0,-1.0,-0.4298019474180546,-0.40999999999991044
1580778000.0,0.0,-0.36533791663156656,0.7999999999999119
1580781600.0,0.0,-0.141460287634029,-0.5499999999999394
1580785200.0,1.0,0.7831255250839084,2.73000000000001
1580788800.0,0.0,0.23372210911290264,0.29000000000001247
1580792400.0,-1.0,-0.1251718470879961,-0.2500000000000835
1580796000.0,0.0,-0.2704302342002271,0.9000000000000119
1580799600.0,0.0,-0.8470521762534701,-1.0099999999999554
1580803200.0,1.0,0.9107120569026036,0.5899999999999794
1580806800.0,-1.0,-0.25003323895240837,-1.1600000000000499
1580810400.0,1.0,0.46835209753530566,0.060000000000060005
1580814000.0,0.0,0.052748562123442866,0.5100000000000104
1580817600.0,0.0,0.48271722265927697,0.8899999999999464
1580821200.0,-1.0,-0.44872872682185405,-0.20999999999993246
1580824800.0,1.0,0.35344490111643556,1.1200000000000099
1580828400.0,-1.0,-0.18976623041494545,-0.5600000000000049
1580832000.0,0.0,-0.06315975160749854,0.43999999999999595
1580835600.0,0.0,-0.0439161776365129,0.41999999999997595
1580839200.0,1.0,0.6152019706770234,-0.14999999999998348
