time,signal,forecast,true
1579899600.0,-1.0,-15.408098088539443,-8.160000000000167
1579903200.0,0.0,-6.022781455008481,4.310000000000258
1580079600.0,1.0,2.3853926041590032,18.43000000000039
1580083200.0,-1.0,-5.3336724302093925,-10.149999999999437
1580086800.0,1.0,12.677015159459296,0.0
1580090400.0,0.0,0.14830021845069297,10.799999999999699
1580094000.0,-1.0,-2.0608247744755617,-2.000000000000668
1580097600.0,1.0,10.62868713043543,0.280000000000058
1580101200.0,-1.0,-4.015807215475364,-1.260000000000261
1580104800.0,1.0,7.120740268660067,8.84000000000107
1580108400.0,0.0,13.994807914684971,17.519999999999314
1580112000.0,-1.0,-3.2326745607115397,-3.589999999999094
1580115600.0,1.0,2.262675452470665,11.329999999999174
1580119200.0,-1.0,-3.624218019590465,-4.749999999999588
1580122800.0,1.0,3.647007741804423,2.7600000000003178
1580126400.0,-1.0,-4.779865323184875,8.46999999999909
1580130000.0,0.0,-4.409754753946459,6.009999999999849
1580133600.0,1.0,0.21549952686170615,6.920000000000925
1580137200.0,-1.0,-19.31491194017207,25.650000000000617
1580140800.0,0.0,-8.297396872895417,2.229999999999066
1580144400.0,1.0,3.1183667315381953,3.629999999999356
1580148000.0,-1.0,-5.669708930265509,-6.729999999999237
1580151600.0,1.0,0.7474827577533443,-1.3600000000000279
1580155200.0,-1.0,-3.6860377081806526,6.750000000000256
1580158800.0,1.0,3.700158825319603,-2.0199999999999108
1580162400.0,-1.0,-9.383496613209468,-1.3100000000001444
1580166000.0,0.0,-9.23996781107645,0.11999999999900979
1580169600.0,1.0,0.8133244377889177,4.120000000000346
1580173200.0,0.0,6.418735896959797,-3.249999999999531
1580176800.0,0.0,8.618939274636425,-0.140000000000029
1580180400.0,0.0,10.892501009248697,-0.460000000000349
1580184000.0,0.0,5.284036731948548,-1.0700000000003485
1580187600.0,-1.0,-12.04104339172272,-0.6799999999991257
1580191200.0,1.0,8.558523619061377,-6.099999999999994
1580194800.0,0.0,10.326896732315404,0.8099999999995333
1580198400.0,0.0,11.354454150613114,27.43000000000073
1580202000.0,0.0,11.083641844637542,-0.740000000000407
1580205600.0,0.0,12.74991037100419,-2.1500000000003183
1580209200.0,0.0,4.203396652538358,4.260000000000375
1580212800.0,-1.0,-0.27405928691314685,-15.819999999999723
1580216400.0,1.0,1.5317017034819598,4.14999999999921
1580220000.0,0.0,10.71908872664845,-4.049999999999443
1580223600.0,0.0,1.5276511091332274,-2.560000000000784
1580227200.0,-1.0,-6.584050699218274,-13.169999999998794
1580230800.0,0.0,-3.301699354944624,0.47999999999959186
1580234400.0,1.0,0.5880079053862239,-7.810000000000983
1580238000.0,0.0,2.151058874009186,-4.569999999999297
1580241600.0,-1.0,-2.5114131010581966,-1.8899999999995032
1580245200.0,0.0,-8.573385684997069,-6.590000000000984
1580248800.0,1.0,1.823630961897483,-0.5999999999986017
1580252400.0,0.0,11.031795504138348,0.7500000000000284
1580256000.0,-1.0,-16.825698278455917,1.1299999999998533
