,0
0,0.00016866537
1,2.9924751e-05
2,-7.4037554e-05
3,0.00016586873
4,-0.00016116095
5,-0.00046850386
6,-0.00014641309
7,-0.00029656338
8,0.00013709033
9,0.00013248922
10,-0.0003932661
11,0.00037407936
12,0.0004047334
13,0.00016817576
14,0.00031679226
15,2.2193075e-05
16,0.00020981069
17,4.6946574e-05
18,0.00032034508
19,-7.2861403e-06
20,-0.00048859685
21,0.00021182472
22,4.117127e-05
23,5.660329e-05
24,-0.0003991813
25,-8.19843e-05
26,0.0003744537
27,0.00020562025
28,-0.00024001983
29,1.8109935e-05
30,-0.00040511377
31,-0.0001735172
32,8.046054e-05
33,0.00040013323
34,9.922148e-05
35,0.00021904672
36,0.00014185043
37,-3.7755522e-05
38,-0.00026446916
39,-0.00037520676
40,8.3109626e-05
41,-4.8306833e-06
42,-0.00027082762
43,-6.4346066e-05
44,0.00040447817
45,0.00047041604
46,0.00018008912
47,0.00023384119
48,-7.377346e-05
49,0.0004107296
50,0.00022282517
51,6.797482e-05
52,9.738855e-05
53,-0.0004742856
54,-0.0001440373
55,0.00041623402
56,-8.622881e-06
57,0.00031111194
58,-0.0002763662
59,7.50088e-05
60,2.5382478e-05
61,-0.00022329978
62,0.000116420655
63,-0.00025114114
64,-0.00022675036
65,9.334981e-05
66,7.524001e-05
67,7.487845e-05
68,0.00032141875
69,0.00048354297
70,0.00021979664
71,1.9115741e-05
72,-0.00013399532
73,-7.1498376e-05
74,0.0004482646
75,-0.00047030297
76,-0.00016442295
77,0.00029593715
78,-0.00014091613
79,0.00022358594
80,5.1327403e-05
81,0.00021600681
82,-0.0001537556
83,-0.0003616836
84,-3.5377845e-05
85,0.00020753057
86,-0.0004887318
87,-0.00028386636
88,5.7230598e-05
89,0.00033600722
90,0.00026122254
91,-0.00026864655
92,0.00031844765
93,-0.00012754012
94,0.00025457673
95,-0.00025556821
96,-0.0002447127
97,0.0003628616
98,0.0001913045
99,-0.0003323612
100,0.0004134041
101,-5.0859308e-05
102,0.00022936944
103,0.00037209172
104,0.00037263043
105,-0.00036101445
106,0.0003614067
107,-7.650413e-05
108,9.87605e-05
109,0.00037219783
110,0.0001564782
111,-0.0003271754
112,-0.00046038686
113,0.0002273457
114,0.00022857898
115,-0.00013298332
116,7.2746894e-05
117,0.00015726041
118,-0.0005022167
119,0.0003875909
120,4.742787e-05
121,0.00038415223
122,-0.00014932117
123,7.5385804e-05
124,9.034267e-05
125,-0.00029079834
126,9.328825e-05
