,0
0,-0.0003967441
1,-0.000275832
2,-0.00011941289
3,0.00020102068
4,-0.00011996675
5,-0.00037345718
6,-0.00051972957
7,-7.2075505e-05
8,5.4350647e-05
9,5.8220125e-05
10,0.00042214847
11,8.5458756e-05
12,-0.00051599497
13,-0.00043875474
14,-4.0692544e-06
15,7.618267e-05
16,0.0002450352
17,0.00014195839
18,-9.3974086e-05
19,-0.0004499178
20,-0.00020801162
21,-0.00032045937
22,-7.2047456e-05
23,0.00017931592
24,0.0002736771
25,0.00013906468
26,0.000514315
27,-0.00046696304
28,0.00030207785
29,-0.0002426231
30,0.0004037731
31,0.00030132674
32,0.00012777676
33,-7.018666e-05
34,0.00026618846
35,-0.00020642666
36,-0.00029088306
37,-0.00039065068
38,-0.00046851725
39,-1.40621305e-05
40,-7.718824e-06
41,1.36280305e-05
42,-0.00035776044
43,0.00014923266
44,-0.00011822725
45,1.7414975e-05
46,0.00047734537
47,0.00041628603
48,0.00032117765
49,0.00031641993
50,-0.00019326448
51,0.0004546876
52,-3.1230415e-05
53,-0.00047047788
54,-8.4332256e-05
55,0.0001598843
56,-0.00038074504
57,4.7438753e-05
58,-9.262336e-05
59,0.00018158526
60,0.0002743772
61,2.4053854e-05
62,0.00017031994
63,-0.0003772272
64,0.00019134936
65,0.00033023028
66,-7.106476e-06
67,-0.00023972685
68,-0.00037924846
69,-0.00013447902
70,-2.7169472e-05
71,0.00041039547
72,7.620726e-05
73,-8.657975e-05
74,-0.00020337681
75,0.00039703542
76,0.0001300713
77,-0.00019937867
78,8.724779e-05
79,-1.6466402e-05
80,-4.9199338e-05
81,-0.0001026479
82,-0.00039827224
83,-7.387721e-05
84,0.00034935717
85,3.5202982e-05
86,-4.1100597e-05
87,-0.0003412989
88,-9.055555e-06
89,0.0003843553
90,0.00047669513
91,0.00032279297
92,0.00022794984
93,0.00025969895
94,-6.1261846e-05
95,0.00023615234
96,0.00031614886
97,-0.00027460657
98,0.00042778894
99,-0.0004201708
100,-0.00033704547
101,-0.00028393528
102,0.0004356681
103,0.0001744396
104,-2.827626e-05
105,0.000101682075
106,-0.00033790013
107,-0.00016633424
108,0.00016469523
109,0.00050985685
110,-0.00018403627
111,0.00035578274
112,0.00041598006
113,0.00022353235
114,0.000120982644
115,-0.00040344018
116,-0.00033570116
117,-0.0003405849
118,-0.00022573759
119,0.00010457774
120,0.000326788
121,-0.00028560183
122,-0.00018825562
123,0.00025747973
124,0.00021086508
125,-5.4440832e-05
126,-0.00020262058
127,-0.00019372292
128,1.9252216e-06
129,-0.0003885291
130,9.9455414e-05
131,0.0004993602
132,-0.00026797317
133,0.0004560328
134,-0.00021571925
135,0.00018126087
136,-0.00013331501
137,0.000109901346
138,0.00027534674
139,-0.0005054014
140,-0.0005097594
141,-0.00023857263
142,-0.0002617375
143,-0.0002747717
144,-8.044267e-05
145,-0.0004312586
146,-0.00038027205
147,-0.00049436383
148,0.00040069115
149,0.0003475231
150,-0.00020808239
151,-1.3882471e-05
152,0.00020729259
153,0.00018862213
154,0.0002249243
155,-0.00036165485
156,0.00013929355
157,5.4154727e-05
158,-0.00021025969
159,0.00031543494
160,0.00026279653
161,0.00033540287
162,0.0005022229
163,-0.0003533425
164,-0.00013211055
165,-0.00017165218
166,-0.00048160215
167,-0.00022594412
168,-0.00022206237
169,-0.00035070133
170,-0.0003127513
171,-0.00021328311
172,-0.00029331283
173,0.00017385141
174,3.1196432e-05
175,-0.00018195741
176,0.00048399693
177,0.00017633449
178,0.0004731805
179,0.00017573213
180,0.00042846613
181,-4.6639478e-05
182,0.00024693046
183,0.0002690453
184,-0.00033592686
185,-0.00032157227
186,2.4783152e-05
187,0.0003909123
188,-0.00032742604
189,0.00010032312
190,0.00026415402
191,0.00025228897
192,-3.1356944e-05
193,-0.0003200334
194,0.0001514625
195,0.00018645814
196,0.00012284289
197,-0.00044941605
198,0.00048121653
199,-0.0003763432
200,-0.00034712843
201,-1.0424463e-05
202,0.0004998967
203,-0.0002372517
204,-0.00015229166
205,-3.3197102e-05
206,-0.00037273424
207,-0.000118043
208,0.00024150402
209,0.00022784233
210,0.0003202869
211,-0.00017642678
212,-0.00026645808
213,0.000120701254
214,-7.769836e-05
215,-0.00026152417
216,-0.000505737
217,-6.818185e-05
218,8.6199936e-05
219,-0.00020940724
220,0.00032404886
221,0.00018007355
222,0.0004168768
223,0.00029387345
224,-9.137609e-05
225,-0.0003780782
226,-0.00043075584
227,-0.0002716712
228,0.0004416895
229,0.00026452861
230,-0.00013652048
231,-0.00011213796
232,0.00047244236
233,-0.000456149
234,3.8769125e-05
235,-0.00012227142
236,-0.00027154273
237,8.113092e-05
238,0.0003818855
239,-0.00016182067
240,-0.000113715956
241,-0.00041780522
242,-0.00013646472
243,1.1057316e-05
244,0.0003736223
245,-0.0003513124
246,0.00038247977
247,7.7747696e-05
248,0.0003506534
249,-0.00018297584
250,0.00047275
251,-0.00022147899
252,5.4396492e-05
253,-0.00038143247
254,0.0002440434
255,0.00040798244
256,0.0003207231
257,-0.0002554126
258,-0.00036820213
259,-0.0003130958
260,0.00011334971
261,0.00018285928
262,0.00038605038
263,0.00040933694
264,-0.00028851986
265,-3.0352749e-05
266,-0.0001809934
267,-0.0001931769
268,3.0881645e-05
269,0.00016130568
270,-0.00019101103
271,0.00010631206
272,-0.000203425
273,-0.00020041803
274,-0.00045333483
275,0.00024062536
276,-5.6841694e-05
277,-0.00017404318
278,-0.00047237473
279,0.00024914567
280,-7.603076e-05
281,-0.0002577122
282,0.00018511107
283,-3.1872274e-05
284,0.000383323
285,-0.00012726644
286,4.6393026e-05
287,0.000100257304
288,-0.0004975262
289,-0.00022787246
290,0.00046342588
291,0.00020128903
292,0.0004473408
293,0.0002461475
294,9.361806e-05
295,-6.0331367e-06
296,0.00038017804
297,-0.0004960302
298,5.7556863e-05
299,0.00047279833
300,-0.00014797764
301,-5.998383e-05
302,9.92811e-05
303,-3.4209843e-05
304,0.00027562684
305,-0.00041552077
306,-0.00030689384
307,-0.0004854495
308,-0.00012149284
309,-0.00012852672
310,1.8302915e-05
311,7.637913e-05
312,0.0003547754
313,-3.9504586e-05
314,0.00016655022
315,0.00030511123
316,0.00011452437
317,-0.00010585245
318,-0.0004496099
319,0.00022558216
320,0.00032606418
321,0.00031870027
322,0.00021522719
323,0.00044678932
324,0.00034866098
325,0.0002826268
326,-9.911765e-05
327,0.00048894016
328,3.9930997e-05
329,-0.0002399939
330,-0.00033053214
331,0.00030843858
332,0.00016044846
333,0.00040761573
334,-0.000116872325
335,-0.00023896788
336,0.00038494577
337,0.00031920912
338,8.684248e-05
339,-0.00027048035
340,0.00031549862
341,-0.0002335188
342,0.00022853437
343,0.0004315583
344,-0.0002195166
345,-0.00023656045
346,0.00045286218
347,-0.00026767072
348,-0.00039459486
349,0.0001430338
350,6.5521104e-05
