,time,open,high,low,close,tick_volume,spread,real_volume
0,2019-12-04 13:00:00,1.7377500000000001,1.73944,1.73709,1.7373699999999999,3994,40,0
1,2019-12-04 14:00:00,1.73738,1.73868,1.73569,1.73697,3329,40,0
2,2019-12-04 15:00:00,1.73709,1.73718,1.73304,1.7346599999999999,5109,40,0
3,2019-12-04 16:00:00,1.73465,1.73487,1.72916,1.7297799999999999,3493,40,0
4,2019-12-04 17:00:00,1.72984,1.73003,1.7269700000000001,1.72721,2053,40,0
5,2019-12-04 18:00:00,1.72723,1.72841,1.7269,1.72737,1738,40,0
6,2019-12-04 19:00:00,1.72739,1.72871,1.72713,1.72787,1659,40,0
7,2019-12-04 20:00:00,1.72789,1.72926,1.7278,1.72889,1420,40,0
8,2019-12-04 21:00:00,1.72891,1.7299799999999999,1.7285599999999999,1.7298499999999999,844,40,0
9,2019-12-04 22:00:00,1.72896,1.72983,1.7289400000000001,1.72913,565,68,0
10,2019-12-04 23:00:00,1.72913,1.72992,1.7288999999999999,1.72931,1211,40,0
11,2019-12-05 00:00:00,1.72932,1.72945,1.72753,1.72841,1891,40,0
12,2019-12-05 01:00:00,1.7284000000000002,1.72932,1.7278799999999999,1.72898,1717,40,0
13,2019-12-05 02:00:00,1.72897,1.72945,1.72854,1.72931,1363,40,0
14,2019-12-05 03:00:00,1.7292999999999998,1.7298200000000001,1.72911,1.72925,1285,40,0
15,2019-12-05 04:00:00,1.72915,1.72925,1.7286000000000001,1.72875,732,40,0
16,2019-12-05 05:00:00,1.7287400000000002,1.7296200000000002,1.7282899999999999,1.72961,886,40,0
17,2019-12-05 06:00:00,1.7296200000000002,1.72974,1.7281499999999999,1.72862,1153,40,0
18,2019-12-05 07:00:00,1.72864,1.7327,1.7285599999999999,1.73149,2855,40,0
19,2019-12-05 08:00:00,1.7313800000000001,1.73282,1.73091,1.73132,3188,40,0
20,2019-12-05 09:00:00,1.73129,1.73329,1.73067,1.7307700000000001,2319,40,0
21,2019-12-05 10:00:00,1.73078,1.73144,1.7299099999999998,1.73129,2163,40,0
22,2019-12-05 11:00:00,1.73128,1.7318799999999999,1.73033,1.7308599999999998,1766,40,0
23,2019-12-05 12:00:00,1.7309700000000001,1.73184,1.72968,1.73045,2346,40,0
24,2019-12-05 13:00:00,1.73044,1.73044,1.7277,1.72831,2971,40,0
25,2019-12-05 14:00:00,1.72832,1.73338,1.728,1.73297,3277,40,0
26,2019-12-05 15:00:00,1.73298,1.73453,1.7305199999999998,1.7342,3961,40,0
27,2019-12-05 16:00:00,1.73419,1.7347299999999999,1.7325300000000001,1.73427,3144,40,0
28,2019-12-05 17:00:00,1.73426,1.73458,1.7327599999999999,1.73359,1935,40,0
29,2019-12-05 18:00:00,1.73358,1.73392,1.73274,1.73345,1539,40,0
30,2019-12-05 19:00:00,1.7334399999999999,1.73396,1.73284,1.73354,1425,40,0
31,2019-12-05 20:00:00,1.7335099999999999,1.73449,1.73271,1.73419,1591,40,0
32,2019-12-05 21:00:00,1.73418,1.73475,1.73288,1.73346,1049,40,0
