,time,open,high,low,close,tick_volume,spread,real_volume
0,2019-12-05 07:00:00,0.84527,0.8453,0.8432,0.84337,1759,15,0
1,2019-12-05 08:00:00,0.8434,0.84444,0.843,0.84423,2036,15,0
2,2019-12-05 09:00:00,0.84424,0.84482,0.84354,0.84454,1563,15,0
3,2019-12-05 10:00:00,0.84451,0.84489,0.84404,0.84404,1555,15,0
4,2019-12-05 11:00:00,0.84403,0.84473,0.84379,0.84429,1422,15,0
5,2019-12-05 12:00:00,0.84431,0.8453,0.84403,0.84479,1583,15,0
6,2019-12-05 13:00:00,0.84484,0.845,0.8444,0.84479,1834,15,0
7,2019-12-05 14:00:00,0.8448,0.84502,0.84347,0.84404,2084,15,0
8,2019-12-05 15:00:00,0.84403,0.84479,0.843,0.84314,2375,15,0
9,2019-12-05 16:00:00,0.84316,0.84441,0.84315,0.84348,2321,15,0
10,2019-12-05 17:00:00,0.84349,0.84426,0.84327,0.84391,1364,15,0
11,2019-12-05 18:00:00,0.8439,0.8439,0.8434,0.84353,1391,15,0
12,2019-12-05 19:00:00,0.84352,0.84361,0.84329,0.84336,1096,15,0
13,2019-12-05 20:00:00,0.84334,0.84384,0.8433,0.8437,1082,15,0
14,2019-12-05 21:00:00,0.84366,0.84409,0.84359,0.84371,852,15,0
15,2019-12-05 22:00:00,0.8436,0.84394,0.84345,0.8437,308,15,0
16,2019-12-05 23:00:00,0.84371,0.84391,0.84371,0.84385,544,15,0
17,2019-12-06 00:00:00,0.84386,0.84391,0.84367,0.84382,718,15,0
18,2019-12-06 01:00:00,0.84381,0.84421,0.84378,0.8441,601,15,0
19,2019-12-06 02:00:00,0.84411,0.84425,0.84398,0.84409,379,15,0
20,2019-12-06 03:00:00,0.8441,0.84422,0.8439,0.84397,468,15,0
21,2019-12-06 04:00:00,0.84396,0.84426,0.84393,0.84425,366,15,0
22,2019-12-06 05:00:00,0.84426,0.84431,0.84403,0.84419,298,15,0
23,2019-12-06 06:00:00,0.84421,0.84423,0.84345,0.8436,696,15,0
24,2019-12-06 07:00:00,0.84359,0.84454,0.84346,0.84419,954,15,0
25,2019-12-06 08:00:00,0.84425,0.84595,0.84406,0.84565,1842,15,0
26,2019-12-06 09:00:00,0.84561,0.84671,0.84498,0.84546,1700,15,0
27,2019-12-06 10:00:00,0.84545,0.84556,0.84456,0.84488,1617,15,0
28,2019-12-06 11:00:00,0.84486,0.84502,0.84448,0.84472,1340,15,0
29,2019-12-06 12:00:00,0.84473,0.84489,0.84344,0.84351,1470,15,0
30,2019-12-06 13:00:00,0.84353,0.84489,0.8434,0.84357,3195,15,0
31,2019-12-06 14:00:00,0.84356,0.84405,0.84233,0.84242,2308,15,0
32,2019-12-06 15:00:00,0.84253,0.84322,0.84222,0.84317,3015,15,0
33,2019-12-06 16:00:00,0.84316,0.84332,0.84196,0.84196,1899,15,0
34,2019-12-06 17:00:00,0.84195,0.84216,0.84163,0.84172,1285,15,0
35,2019-12-06 18:00:00,0.84171,0.84171,0.84116,0.84123,953,15,0
36,2019-12-06 19:00:00,0.84122,0.84161,0.84109,0.84149,1067,15,0
37,2019-12-06 20:00:00,0.84152,0.84199,0.84139,0.84156,949,15,0
38,2019-12-06 21:00:00,0.84162,0.84227,0.84162,0.84194,563,15,0
39,2019-12-08 22:00:00,0.84172,0.84202,0.84142,0.84175,541,15,0
40,2019-12-08 23:00:00,0.84176,0.84187,0.84145,0.84162,632,15,0
41,2019-12-09 00:00:00,0.84163,0.84163,0.84092,0.84108,739,15,0
42,2019-12-09 01:00:00,0.84109,0.84126,0.84092,0.84105,647,15,0
43,2019-12-09 02:00:00,0.84106,0.84118,0.84095,0.84099,543,15,0
44,2019-12-09 03:00:00,0.84098,0.84104,0.84092,0.84103,243,15,0
45,2019-12-09 04:00:00,0.84102,0.84108,0.84093,0.84108,270,15,0
46,2019-12-09 05:00:00,0.84107,0.84126,0.84104,0.84118,245,15,0
47,2019-12-09 06:00:00,0.84119,0.84131,0.83927,0.83972,1142,15,0
48,2019-12-09 07:00:00,0.83969,0.8404,0.83949,0.84016,1230,15,0
49,2019-12-09 08:00:00,0.84017,0.8413,0.84017,0.84057,1900,15,0
50,2019-12-09 09:00:00,0.84058,0.84112,0.84042,0.84107,1467,15,0
