,time,open,high,low,close,tick_volume,spread,real_volume
0,2019-12-04 17:00:00,82.389,82.497,82.384,82.49,1459,23,0
1,2019-12-04 18:00:00,82.489,82.515,82.462,82.501,1142,23,0
2,2019-12-04 19:00:00,82.5,82.556,82.499,82.553,1147,23,0
3,2019-12-04 20:00:00,82.552,82.552,82.467,82.494,1220,23,0
4,2019-12-04 21:00:00,82.495,82.504,82.459,82.463,769,23,0
5,2019-12-04 22:00:00,82.447,82.474,82.423,82.463,1311,23,0
6,2019-12-04 23:00:00,82.465,82.5,82.449,82.48,1008,23,0
7,2019-12-05 00:00:00,82.477,82.582,82.477,82.537,1873,23,0
8,2019-12-05 01:00:00,82.536,82.612,82.486,82.523,1826,23,0
9,2019-12-05 02:00:00,82.524,82.584,82.522,82.546,1137,23,0
10,2019-12-05 03:00:00,82.543,82.557,82.525,82.542,880,23,0
11,2019-12-05 04:00:00,82.543,82.557,82.529,82.551,372,23,0
12,2019-12-05 05:00:00,82.55,82.555,82.457,82.458,710,23,0
13,2019-12-05 06:00:00,82.459,82.529,82.458,82.511,859,23,0
14,2019-12-05 07:00:00,82.512,82.611,82.487,82.599,1751,23,0
15,2019-12-05 08:00:00,82.598,82.637,82.546,82.612,2128,23,0
16,2019-12-05 09:00:00,82.611,82.655,82.561,82.648,1546,23,0
17,2019-12-05 10:00:00,82.646,82.689,82.612,82.647,1488,23,0
18,2019-12-05 11:00:00,82.646,82.663,82.598,82.612,1242,23,0
19,2019-12-05 12:00:00,82.613,82.628,82.583,82.608,1064,23,0
20,2019-12-05 13:00:00,82.609,82.751,82.574,82.689,2520,23,0
21,2019-12-05 14:00:00,82.69,82.743,82.566,82.574,2587,23,0
22,2019-12-05 15:00:00,82.572,82.635,82.444,82.48,2892,23,0
23,2019-12-05 16:00:00,82.472,82.527,82.433,82.478,2172,23,0
24,2019-12-05 17:00:00,82.477,82.491,82.445,82.48,1124,23,0
25,2019-12-05 18:00:00,82.479,82.535,82.47,82.523,1293,23,0
26,2019-12-05 19:00:00,82.524,82.556,82.454,82.53,1184,23,0
27,2019-12-05 20:00:00,82.532,82.568,82.493,82.51,1315,23,0
28,2019-12-05 21:00:00,82.514,82.575,82.484,82.531,1018,23,0
29,2019-12-05 22:00:00,82.506,82.52,82.471,82.5,502,23,0
30,2019-12-05 23:00:00,82.501,82.531,82.475,82.502,758,23,0
31,2019-12-06 00:00:00,82.504,82.546,82.435,82.506,1651,23,0
32,2019-12-06 01:00:00,82.505,82.517,82.437,82.46,1116,23,0
33,2019-12-06 02:00:00,82.459,82.478,82.423,82.433,967,23,0
34,2019-12-06 03:00:00,82.434,82.458,82.419,82.425,558,23,0
35,2019-12-06 04:00:00,82.426,82.437,82.404,82.408,486,23,0
36,2019-12-06 05:00:00,82.407,82.424,82.391,82.423,654,23,0
37,2019-12-06 06:00:00,82.422,82.495,82.412,82.432,1522,23,0
38,2019-12-06 07:00:00,82.434,82.439,82.401,82.435,1141,23,0
39,2019-12-06 08:00:00,82.432,82.467,82.406,82.429,1618,23,0
40,2019-12-06 09:00:00,82.43,82.462,82.399,82.422,1198,23,0
41,2019-12-06 10:00:00,82.423,82.434,82.362,82.373,899,23,0
42,2019-12-06 11:00:00,82.372,82.424,82.372,82.403,1129,23,0
43,2019-12-06 12:00:00,82.404,82.417,82.372,82.385,1159,23,0
44,2019-12-06 13:00:00,82.384,82.398,82.105,82.127,3419,23,0
45,2019-12-06 14:00:00,82.126,82.156,82.042,82.121,2991,23,0
46,2019-12-06 15:00:00,82.124,82.156,81.887,81.9,3211,23,0
47,2019-12-06 16:00:00,81.901,81.982,81.9,81.963,1760,23,0
48,2019-12-06 17:00:00,81.964,81.969,81.866,81.906,1265,23,0
49,2019-12-06 18:00:00,81.905,81.93,81.886,81.91,1083,23,0
50,2019-12-06 19:00:00,81.909,81.915,81.834,81.836,1146,23,0
51,2019-12-06 20:00:00,81.835,81.879,81.835,81.87,952,23,0
52,2019-12-06 21:00:00,81.871,81.931,81.838,81.903,616,23,0
53,2019-12-08 22:00:00,81.94,81.94,81.879,81.901,430,23,0
54,2019-12-08 23:00:00,81.89,81.989,81.89,81.971,730,23,0
55,2019-12-09 00:00:00,81.972,81.973,81.868,81.887,1482,23,0
56,2019-12-09 01:00:00,81.886,81.909,81.845,81.863,1189,23,0
57,2019-12-09 02:00:00,81.862,81.908,81.862,81.882,925,23,0
58,2019-12-09 03:00:00,81.883,81.901,81.845,81.85,534,23,0
59,2019-12-09 04:00:00,81.848,81.872,81.846,81.857,443,23,0
60,2019-12-09 05:00:00,81.858,81.898,81.839,81.893,510,23,0
61,2019-12-09 06:00:00,81.894,81.915,81.883,81.898,912,23,0
62,2019-12-09 07:00:00,81.896,81.91,81.882,81.909,959,23,0
63,2019-12-09 08:00:00,81.911,81.92,81.787,81.796,1367,23,0
64,2019-12-09 09:00:00,81.795,81.802,81.737,81.789,1077,23,0
65,2019-12-09 10:00:00,81.788,81.834,81.786,81.811,668,23,0
66,2019-12-09 11:00:00,81.81,81.821,81.768,81.787,1003,23,0
67,2019-12-09 12:00:00,81.785,81.836,81.783,81.804,906,23,0
68,2019-12-09 13:00:00,81.803,81.889,81.803,81.847,1635,23,0
69,2019-12-09 14:00:00,81.846,81.976,81.83,81.961,1643,23,0
70,2019-12-09 15:00:00,81.96,82.13,81.953,82.088,1860,23,0
71,2019-12-09 16:00:00,82.087,82.123,82.056,82.089,1516,23,0
72,2019-12-09 17:00:00,82.088,82.115,82.068,82.105,950,23,0
73,2019-12-09 18:00:00,82.106,82.11,82.041,82.058,913,23,0
74,2019-12-09 19:00:00,82.057,82.107,82.037,82.102,997,23,0
75,2019-12-09 20:00:00,82.101,82.13,82.086,82.089,974,23,0
76,2019-12-09 21:00:00,82.088,82.094,81.985,81.989,858,23,0
77,2019-12-09 22:00:00,82.029,82.045,81.978,81.993,2347,23,0
78,2019-12-09 23:00:00,81.995,82.034,81.956,82.015,631,23,0
79,2019-12-10 00:00:00,82.021,82.059,81.989,82.018,1363,23,0
80,2019-12-10 01:00:00,82.019,82.101,82.015,82.087,1206,23,0
81,2019-12-10 02:00:00,82.088,82.11,82.071,82.092,791,23,0
82,2019-12-10 03:00:00,82.091,82.095,82.056,82.067,586,23,0
83,2019-12-10 04:00:00,82.066,82.113,82.064,82.093,624,23,0
84,2019-12-10 05:00:00,82.094,82.114,82.074,82.08,733,23,0
85,2019-12-10 06:00:00,82.079,82.107,82.07,82.077,595,23,0
86,2019-12-10 07:00:00,82.078,82.125,82.048,82.105,999,23,0
87,2019-12-10 08:00:00,82.107,82.134,82.014,82.031,1838,23,0
88,2019-12-10 09:00:00,82.03,82.03,81.95,81.996,2140,23,0
89,2019-12-10 10:00:00,81.995,82.059,81.983,82.001,1645,23,0
90,2019-12-10 11:00:00,82.0,82.022,81.937,81.96,758,23,0
91,2019-12-10 13:00:00,81.986,82.013,81.939,81.939,901,23,0
92,2019-12-10 14:00:00,81.94,82.028,81.913,82.016,1604,23,0
93,2019-12-10 15:00:00,82.015,82.189,82.001,82.06,2962,23,0
94,2019-12-10 16:00:00,82.059,82.112,81.992,82.088,2937,23,0
95,2019-12-10 17:00:00,82.089,82.168,82.042,82.151,2863,23,0
96,2019-12-10 18:00:00,82.152,82.193,82.141,82.173,1684,23,0
97,2019-12-10 19:00:00,82.168,82.178,82.137,82.153,1138,23,0
98,2019-12-10 20:00:00,82.15,82.179,82.134,82.178,951,23,0
99,2019-12-10 21:00:00,82.175,82.195,82.136,82.191,933,23,0
100,2019-12-10 22:00:00,82.209,82.209,82.16,82.198,998,23,0
101,2019-12-10 23:00:00,82.201,82.206,82.129,82.166,1104,23,0
102,2019-12-11 00:00:00,82.165,82.25,82.162,82.222,1258,23,0
103,2019-12-11 01:00:00,82.223,82.223,82.171,82.175,1111,23,0
104,2019-12-11 02:00:00,82.176,82.176,82.069,82.12,1285,23,0
105,2019-12-11 03:00:00,82.121,82.148,82.107,82.128,879,23,0
106,2019-12-11 04:00:00,82.127,82.147,82.123,82.146,542,23,0
107,2019-12-11 05:00:00,82.145,82.176,82.142,82.174,486,23,0
108,2019-12-11 06:00:00,82.175,82.178,82.152,82.163,404,23,0
109,2019-12-11 07:00:00,82.164,82.197,82.157,82.171,552,23,0
110,2019-12-11 08:00:00,82.172,82.179,82.144,82.149,447,23,0
111,2019-12-11 09:00:00,82.151,82.215,82.11,82.179,1363,23,0
112,2019-12-11 10:00:00,82.178,82.215,82.116,82.118,2062,23,0
113,2019-12-11 11:00:00,82.119,82.122,82.078,82.099,1428,23,0
114,2019-12-11 12:00:00,82.098,82.114,82.072,82.099,1036,23,0
115,2019-12-11 13:00:00,82.1,82.137,82.092,82.11,956,23,0
116,2019-12-11 14:00:00,82.111,82.152,82.104,82.128,1140,23,0
117,2019-12-11 15:00:00,82.138,82.177,82.104,82.151,1726,23,0
118,2019-12-11 16:00:00,82.154,82.235,82.132,82.221,1821,23,0
119,2019-12-11 17:00:00,82.223,82.304,82.178,82.295,1976,23,0
120,2019-12-11 18:00:00,82.296,82.362,82.264,82.35,1382,23,0
121,2019-12-11 19:00:00,82.349,82.446,82.346,82.446,1229,23,0
122,2019-12-11 20:00:00,82.447,82.47,82.377,82.447,1882,23,0
123,2019-12-11 21:00:00,82.448,82.472,82.383,82.394,2988,23,0
124,2019-12-11 22:00:00,82.399,82.415,82.338,82.379,1110,23,0
125,2019-12-11 23:00:00,82.378,82.399,82.351,82.385,525,23,0
126,2019-12-12 00:00:00,82.394,82.412,82.339,82.375,908,23,0
127,2019-12-12 01:00:00,82.377,82.399,82.331,82.397,1026,23,0
128,2019-12-12 02:00:00,82.401,82.406,82.355,82.401,1081,23,0
129,2019-12-12 03:00:00,82.4,82.447,82.391,82.432,867,23,0
130,2019-12-12 04:00:00,82.434,82.484,82.427,82.451,695,23,0
131,2019-12-12 05:00:00,82.449,82.472,82.442,82.45,505,23,0
132,2019-12-12 06:00:00,82.449,82.456,82.431,82.449,509,23,0
133,2019-12-12 07:00:00,82.448,82.466,82.441,82.45,555,23,0
134,2019-12-12 08:00:00,82.449,82.495,82.445,82.484,565,23,0
135,2019-12-12 09:00:00,82.483,82.528,82.482,82.498,1163,23,0
136,2019-12-12 10:00:00,82.499,82.512,82.474,82.491,1247,23,0
137,2019-12-12 11:00:00,82.49,82.522,82.473,82.501,1169,23,0
138,2019-12-12 12:00:00,82.502,82.522,82.474,82.513,1252,23,0
139,2019-12-12 13:00:00,82.514,82.516,82.454,82.456,994,23,0
140,2019-12-12 14:00:00,82.455,82.467,82.379,82.405,1478,23,0
141,2019-12-12 15:00:00,82.406,82.432,82.309,82.358,3270,23,0
142,2019-12-12 16:00:00,82.359,82.834,82.331,82.796,5228,23,0
143,2019-12-12 17:00:00,82.792,82.879,82.734,82.849,3626,23,0
144,2019-12-12 18:00:00,82.848,82.869,82.74,82.762,2889,23,0
145,2019-12-12 19:00:00,82.761,82.88,82.751,82.868,2239,23,0
146,2019-12-12 20:00:00,82.869,82.882,82.817,82.85,1821,23,0
147,2019-12-12 21:00:00,82.851,83.019,82.848,82.922,3305,23,0
148,2019-12-12 22:00:00,82.935,82.976,82.892,82.895,1973,23,0
149,2019-12-12 23:00:00,82.894,83.183,82.787,82.921,1485,23,0
150,2019-12-13 00:00:00,82.901,83.258,82.884,83.222,2127,23,0
151,2019-12-13 01:00:00,83.221,83.232,83.076,83.12,3368,23,0
152,2019-12-13 02:00:00,83.119,83.24,83.103,83.187,2801,23,0
153,2019-12-13 03:00:00,83.188,83.256,83.173,83.226,2251,23,0
154,2019-12-13 04:00:00,83.225,83.263,83.198,83.227,1487,23,0
155,2019-12-13 05:00:00,83.225,83.303,83.216,83.26,1617,23,0
156,2019-12-13 06:00:00,83.259,83.263,83.233,83.247,932,23,0
157,2019-12-13 07:00:00,83.246,83.255,83.196,83.213,1251,23,0
158,2019-12-13 08:00:00,83.214,83.307,83.191,83.24,1942,23,0
159,2019-12-13 09:00:00,83.237,83.295,83.202,83.268,2623,23,0
160,2019-12-13 10:00:00,83.271,83.302,83.228,83.264,2391,23,0
161,2019-12-13 11:00:00,83.265,83.326,83.248,83.324,1663,23,0
162,2019-12-13 12:00:00,83.325,83.372,83.286,83.289,1529,23,0
163,2019-12-13 13:00:00,83.29,83.323,83.241,83.291,1537,23,0
164,2019-12-13 14:00:00,83.29,83.33,83.119,83.237,2677,23,0
165,2019-12-13 15:00:00,83.238,83.271,82.924,82.924,3935,23,0
166,2019-12-13 16:00:00,82.925,83.326,82.907,83.134,5790,23,0
167,2019-12-13 17:00:00,83.133,83.188,82.727,82.76,4963,23,0
168,2019-12-13 18:00:00,82.759,82.834,82.703,82.831,2436,23,0
169,2019-12-13 19:00:00,82.835,82.895,82.803,82.894,1669,23,0
170,2019-12-13 20:00:00,82.895,82.92,82.877,82.887,1293,23,0
171,2019-12-13 21:00:00,82.888,82.895,82.842,82.865,1057,23,0
172,2019-12-15 23:00:00,82.914,82.981,82.912,82.96,246,35,0
173,2019-12-16 00:00:00,82.959,82.994,82.921,82.958,1397,23,0
174,2019-12-16 01:00:00,82.959,83.012,82.941,82.989,1413,23,0
175,2019-12-16 02:00:00,82.987,83.024,82.957,83.001,1462,23,0
176,2019-12-16 03:00:00,83.0,83.032,82.976,83.024,1139,23,0
177,2019-12-16 04:00:00,83.025,83.053,83.016,83.046,927,23,0
178,2019-12-16 05:00:00,83.047,83.057,83.021,83.025,650,23,0
179,2019-12-16 06:00:00,83.024,83.055,83.019,83.054,604,23,0
180,2019-12-16 07:00:00,83.053,83.102,83.04,83.083,739,23,0
181,2019-12-16 08:00:00,83.082,83.231,83.075,83.218,1194,23,0
182,2019-12-16 09:00:00,83.219,83.31,83.208,83.26,1559,23,0
183,2019-12-16 10:00:00,83.261,83.322,83.258,83.305,989,23,0
184,2019-12-16 11:00:00,83.307,83.358,83.302,83.337,776,23,0
185,2019-12-16 12:00:00,83.338,83.4,83.337,83.371,931,23,0
186,2019-12-16 13:00:00,83.372,83.433,83.368,83.401,1621,23,0
187,2019-12-16 14:00:00,83.402,83.402,83.25,83.269,1775,23,0
188,2019-12-16 15:00:00,83.267,83.377,83.263,83.343,2018,23,0
189,2019-12-16 16:00:00,83.342,83.449,83.313,83.316,1938,23,0
190,2019-12-16 17:00:00,83.317,83.409,83.317,83.386,1388,23,0
191,2019-12-16 18:00:00,83.387,83.418,83.352,83.386,1086,23,0
