,time,open,high,low,close,tick_volume,spread,real_volume
0,2019-12-26 22:00:00,1.30031,1.30035,1.29871,1.29916,1305,13,0
1,2019-12-26 23:00:00,1.2987199999999999,1.29939,1.29856,1.29915,174,59,0
2,2019-12-27 00:00:00,1.29921,1.30007,1.29921,1.30006,2485,8,0
3,2019-12-27 01:00:00,1.30027,1.30039,1.29942,1.29963,3032,8,0
4,2019-12-27 02:00:00,1.29962,1.29971,1.29678,1.29771,3118,8,0
5,2019-12-27 03:00:00,1.2977400000000001,1.29952,1.29761,1.29889,2486,8,0
6,2019-12-27 04:00:00,1.29889,1.3,1.29859,1.29996,1802,8,0
7,2019-12-27 05:00:00,1.29995,1.30072,1.29983,1.30049,1833,8,0
8,2019-12-27 06:00:00,1.30046,1.3005200000000001,1.29924,1.29946,1819,8,0
9,2019-12-27 07:00:00,1.2993999999999999,1.30146,1.29924,1.3007900000000001,2635,8,0
10,2019-12-27 08:00:00,1.30078,1.3039399999999999,1.3003,1.30376,3875,8,0
11,2019-12-27 09:00:00,1.30374,1.30749,1.3023,1.30652,6870,8,0
12,2019-12-27 10:00:00,1.30649,1.30709,1.30536,1.307,4634,8,0
13,2019-12-27 11:00:00,1.307,1.30729,1.30615,1.3069,3784,8,0
14,2019-12-27 12:00:00,1.30692,1.30788,1.30615,1.30779,3433,8,0
15,2019-12-27 13:00:00,1.30778,1.3100399999999999,1.30776,1.30952,4599,8,0
16,2019-12-27 14:00:00,1.3094700000000001,1.31057,1.30801,1.30875,4580,8,0
17,2019-12-27 15:00:00,1.30873,1.31075,1.30856,1.31041,4206,8,0
18,2019-12-27 16:00:00,1.31042,1.31169,1.30872,1.30939,5767,8,0
19,2019-12-27 17:00:00,1.30935,1.31012,1.30829,1.3088899999999999,4249,8,0
20,2019-12-27 18:00:00,1.30888,1.30964,1.30859,1.30922,2527,8,0
21,2019-12-27 19:00:00,1.30921,1.30984,1.30896,1.3096700000000001,2285,8,0
22,2019-12-27 20:00:00,1.30966,1.30993,1.30843,1.30946,2694,8,0
23,2019-12-27 21:00:00,1.30944,1.30944,1.30732,1.30743,2934,8,0
24,2019-12-27 22:00:00,1.30743,1.30867,1.30718,1.3076400000000001,1039,8,0
25,2019-12-29 23:00:00,1.30854,1.3090899999999999,1.30629,1.30698,231,20,0
26,2019-12-30 00:00:00,1.3082500000000001,1.3097699999999999,1.3077,1.30899,1907,8,0
27,2019-12-30 01:00:00,1.30897,1.30991,1.30893,1.30961,2219,8,0
28,2019-12-30 02:00:00,1.3096,1.31078,1.30945,1.31068,2177,8,0
29,2019-12-30 03:00:00,1.31066,1.3124500000000001,1.31051,1.31219,2492,8,0
30,2019-12-30 04:00:00,1.3122,1.31249,1.31088,1.31177,2580,8,0
31,2019-12-30 05:00:00,1.31177,1.31177,1.31095,1.31105,1813,8,0
32,2019-12-30 06:00:00,1.31103,1.3124500000000001,1.3106499999999999,1.31188,1877,8,0
33,2019-12-30 07:00:00,1.31182,1.31223,1.3101,1.31093,1845,8,0
34,2019-12-30 08:00:00,1.31091,1.31249,1.3103,1.31209,2977,8,0
35,2019-12-30 09:00:00,1.31203,1.31203,1.30858,1.3092,4548,8,0
36,2019-12-30 10:00:00,1.3091300000000001,1.31209,1.30853,1.31182,3595,8,0
37,2019-12-30 11:00:00,1.31185,1.3124500000000001,1.31046,1.3118,3392,8,0
38,2019-12-30 12:00:00,1.31179,1.31246,1.31132,1.31212,2786,8,0
39,2019-12-30 13:00:00,1.31213,1.31354,1.3119100000000001,1.31312,3364,8,0
