,time,open,high,low,close,tick_volume,spread,real_volume
0,2019-12-26 22:00:00,0.69476,0.69489,0.69422,0.69442,838,13,0
1,2019-12-26 23:00:00,0.69447,0.69448,0.69402,0.69405,360,14,0
2,2019-12-27 00:00:00,0.69426,0.69463,0.69407,0.69462,1718,6,0
3,2019-12-27 01:00:00,0.69473,0.69496,0.69443,0.69448,1610,6,0
4,2019-12-27 02:00:00,0.69449,0.69505,0.69429,0.69482,1547,6,0
5,2019-12-27 03:00:00,0.69483,0.69523,0.69459,0.69487,1435,6,0
6,2019-12-27 04:00:00,0.69488,0.69543,0.69486,0.69541,933,6,0
7,2019-12-27 05:00:00,0.69539,0.69549,0.69521,0.69525,982,6,0
8,2019-12-27 06:00:00,0.69525,0.69538,0.69518,0.69523,945,6,0
9,2019-12-27 07:00:00,0.69522,0.69526,0.69486,0.69517,1161,6,0
10,2019-12-27 08:00:00,0.69518,0.69523,0.69462,0.69505,1547,6,0
11,2019-12-27 09:00:00,0.69508,0.69578,0.69506,0.69573,1774,6,0
12,2019-12-27 10:00:00,0.69572,0.69587,0.6956,0.69582,1236,6,0
13,2019-12-27 11:00:00,0.69581,0.69674,0.6958,0.69668,1726,6,0
14,2019-12-27 12:00:00,0.69669,0.69766,0.69657,0.69681,1826,6,0
15,2019-12-27 13:00:00,0.6968,0.69749,0.69668,0.69732,1462,6,0
16,2019-12-27 14:00:00,0.69731,0.6978,0.69704,0.69713,1980,6,0
17,2019-12-27 15:00:00,0.69712,0.69788,0.69644,0.69652,2248,6,0
18,2019-12-27 16:00:00,0.69652,0.69851,0.6965,0.69823,2566,6,0
19,2019-12-27 17:00:00,0.69823,0.69855,0.69766,0.69772,1782,6,0
20,2019-12-27 18:00:00,0.69772,0.69793,0.69731,0.69752,1337,6,0
21,2019-12-27 19:00:00,0.69749,0.69775,0.69722,0.69755,1210,6,0
22,2019-12-27 20:00:00,0.69754,0.69867,0.69752,0.6986,1405,6,0
23,2019-12-27 21:00:00,0.69859,0.69859,0.69767,0.69781,1126,6,0
24,2019-12-27 22:00:00,0.69782,0.69867,0.6974,0.69744,869,13,0
25,2019-12-29 23:00:00,0.69703,0.69883,0.69671,0.69793,827,15,0
26,2019-12-30 00:00:00,0.69798,0.69852,0.69777,0.69814,1325,6,0
27,2019-12-30 01:00:00,0.69822,0.69899,0.69822,0.69863,2067,6,0
28,2019-12-30 02:00:00,0.69862,0.6992,0.69829,0.69905,1939,6,0
29,2019-12-30 03:00:00,0.69908,0.69963,0.69901,0.69948,1723,6,0
30,2019-12-30 04:00:00,0.69949,0.69987,0.69883,0.69886,1653,6,0
31,2019-12-30 05:00:00,0.69885,0.69902,0.69835,0.69891,1219,6,0
32,2019-12-30 06:00:00,0.6989,0.69932,0.69881,0.6993,1246,6,0
33,2019-12-30 07:00:00,0.69928,0.69942,0.69854,0.69877,1611,6,0
34,2019-12-30 08:00:00,0.69878,0.69916,0.69853,0.69861,1678,6,0
35,2019-12-30 09:00:00,0.6986,0.6991,0.69836,0.69861,1906,6,0
36,2019-12-30 10:00:00,0.6986,0.69967,0.69847,0.69957,1716,6,0
37,2019-12-30 11:00:00,0.69958,0.69968,0.69919,0.69944,1527,6,0
38,2019-12-30 12:00:00,0.69943,0.69981,0.69936,0.69962,1257,6,0
39,2019-12-30 13:00:00,0.69961,0.69974,0.69922,0.69926,1267,6,0
40,2019-12-30 14:00:00,0.69925,0.69995,0.69891,0.69983,2236,6,0
41,2019-12-30 15:00:00,0.69982,0.70008,0.69948,0.69957,2271,6,0
42,2019-12-30 16:00:00,0.69957,0.70015,0.69885,0.69952,3500,6,0
43,2019-12-30 17:00:00,0.69953,0.70041,0.69944,0.70031,1838,6,0
44,2019-12-30 18:00:00,0.70032,0.70035,0.69998,0.7,1102,6,0
45,2019-12-30 19:00:00,0.70001,0.70012,0.6999,0.69996,1365,6,0
46,2019-12-30 20:00:00,0.69995,0.70024,0.69972,0.69977,1252,6,0
47,2019-12-30 21:00:00,0.69976,0.6999,0.6992,0.69933,1261,6,0
48,2019-12-30 22:00:00,0.69933,0.69962,0.69925,0.69932,639,13,0
49,2019-12-30 23:00:00,0.69928,0.70015,0.69922,0.69946,658,13,0
50,2019-12-31 00:00:00,0.69963,0.70018,0.69962,0.7001,1123,6,0
51,2019-12-31 01:00:00,0.70007,0.70046,0.6999,0.70023,1528,6,0
52,2019-12-31 02:00:00,0.70023,0.70062,0.70014,0.70053,1867,6,0
53,2019-12-31 03:00:00,0.70052,0.70069,0.70022,0.70041,1480,6,0
54,2019-12-31 04:00:00,0.70039,0.70048,0.70001,0.70026,1135,6,0
55,2019-12-31 05:00:00,0.70026,0.7006,0.70016,0.70047,981,6,0
56,2019-12-31 06:00:00,0.70047,0.70068,0.70025,0.70066,921,6,0
57,2019-12-31 07:00:00,0.70065,0.70087,0.70054,0.70084,1260,6,0
58,2019-12-31 08:00:00,0.70083,0.70122,0.70063,0.70082,1512,6,0
59,2019-12-31 09:00:00,0.70084,0.70094,0.70041,0.70055,1439,6,0
60,2019-12-31 10:00:00,0.70055,0.70123,0.70041,0.70103,1129,6,0
61,2019-12-31 11:00:00,0.70102,0.70119,0.70085,0.70097,1100,6,0
62,2019-12-31 12:00:00,0.70098,0.70138,0.70081,0.70135,1315,6,0
63,2019-12-31 13:00:00,0.70134,0.70175,0.70115,0.7017,1245,6,0
64,2019-12-31 14:00:00,0.70172,0.70244,0.70169,0.7024,1772,6,0
65,2019-12-31 15:00:00,0.70241,0.70248,0.70187,0.70203,2308,6,0
66,2019-12-31 16:00:00,0.702,0.70299,0.70198,0.70276,4055,6,0
67,2019-12-31 17:00:00,0.70275,0.70317,0.70223,0.70292,3318,6,0
68,2019-12-31 18:00:00,0.70293,0.70313,0.70235,0.70237,2018,6,0
69,2019-12-31 19:00:00,0.70238,0.70249,0.70154,0.70154,899,6,0
70,2019-12-31 20:00:00,0.70157,0.70202,0.70154,0.70167,856,6,0
71,2019-12-31 21:00:00,0.70166,0.70184,0.70142,0.7016,765,6,0
72,2019-12-31 22:00:00,0.70158,0.7018,0.70044,0.70044,901,13,0
73,2020-01-01 23:00:00,0.70148,0.70174,0.70047,0.70055,578,13,0
74,2020-01-02 00:00:00,0.70085,0.70193,0.70082,0.70185,1509,6,0
75,2020-01-02 01:00:00,0.70185,0.70193,0.70128,0.7014,1737,6,0
76,2020-01-02 02:00:00,0.70138,0.70196,0.70131,0.70152,2003,6,0
77,2020-01-02 03:00:00,0.7015,0.70183,0.70129,0.70152,1344,6,0
78,2020-01-02 04:00:00,0.70152,0.70167,0.70055,0.70058,1134,6,0
79,2020-01-02 05:00:00,0.70058,0.7008,0.70015,0.7002,929,6,0
