,time,open,high,low,close,tick_volume,spread,real_volume
0,2019-12-05 05:00:00,1.10828,1.10849,1.10812,1.10829,389,9,0
1,2019-12-05 06:00:00,1.10829,1.10835,1.10802,1.10823,471,9,0
2,2019-12-05 07:00:00,1.1082,1.10849,1.10797,1.10797,1599,9,0
3,2019-12-05 08:00:00,1.10794,1.10909,1.10789,1.10887,1383,9,0
4,2019-12-05 09:00:00,1.10888,1.10926,1.10887,1.10918,873,9,0
5,2019-12-05 10:00:00,1.10918,1.10918,1.10846,1.10883,1068,9,0
6,2019-12-05 11:00:00,1.10883,1.10967,1.1084100000000001,1.10901,1169,9,0
7,2019-12-05 12:00:00,1.10901,1.11004,1.10899,1.10961,1058,9,0
8,2019-12-05 13:00:00,1.1096300000000001,1.10974,1.10886,1.10924,1624,9,0
9,2019-12-05 14:00:00,1.10924,1.1104,1.1091199999999999,1.10997,1595,9,0
10,2019-12-05 15:00:00,1.10997,1.1103399999999999,1.109,1.10924,1820,9,0
11,2019-12-05 16:00:00,1.10923,1.11043,1.10909,1.1103,1639,9,0
12,2019-12-05 17:00:00,1.1103,1.11075,1.11006,1.11043,1060,9,0
13,2019-12-05 18:00:00,1.11044,1.11044,1.10988,1.11005,1052,9,0
14,2019-12-05 19:00:00,1.11005,1.11008,1.10957,1.10999,830,9,0
15,2019-12-05 20:00:00,1.10998,1.11042,1.10957,1.11027,1088,9,0
16,2019-12-05 21:00:00,1.11025,1.11076,1.11016,1.11037,682,9,0
17,2019-12-05 22:00:00,1.11041,1.11057,1.1103,1.11039,395,9,0
18,2019-12-05 23:00:00,1.11039,1.11055,1.11035,1.11035,388,9,0
19,2019-12-06 00:00:00,1.11036,1.11052,1.11026,1.11027,613,9,0
20,2019-12-06 01:00:00,1.11027,1.11068,1.11027,1.11061,513,9,0
21,2019-12-06 02:00:00,1.11062,1.11081,1.1106,1.11073,455,9,0
22,2019-12-06 03:00:00,1.11073,1.11086,1.11064,1.11072,380,9,0
23,2019-12-06 04:00:00,1.11072,1.11076,1.11058,1.11068,263,9,0
24,2019-12-06 05:00:00,1.11068,1.11072,1.11056,1.1106,394,9,0
25,2019-12-06 06:00:00,1.1106,1.11062,1.11026,1.11041,715,9,0
26,2019-12-06 07:00:00,1.11041,1.11069,1.11011,1.11067,937,9,0
27,2019-12-06 08:00:00,1.11067,1.11094,1.11051,1.11071,1200,9,0
28,2019-12-06 09:00:00,1.11071,1.1108500000000001,1.10948,1.10962,998,9,0
29,2019-12-06 10:00:00,1.10962,1.11011,1.10922,1.10935,1047,9,0
30,2019-12-06 11:00:00,1.10933,1.10972,1.10904,1.1093,959,9,0
31,2019-12-06 12:00:00,1.1093,1.10966,1.1088,1.10892,982,9,0
32,2019-12-06 13:00:00,1.10894,1.10978,1.10683,1.10777,2884,9,0
33,2019-12-06 14:00:00,1.10778,1.10787,1.10565,1.10567,2127,9,0
34,2019-12-06 15:00:00,1.10569,1.10652,1.10394,1.10503,2658,9,0
35,2019-12-06 16:00:00,1.10501,1.1053,1.10456,1.10511,1345,9,0
36,2019-12-06 17:00:00,1.10511,1.10553,1.10492,1.10545,892,9,0
37,2019-12-06 18:00:00,1.10545,1.10562,1.10501,1.1052,652,9,0
38,2019-12-06 19:00:00,1.1052,1.10568,1.10518,1.10555,717,9,0
