,time,open,high,low,close,tick_volume,spread,real_volume
0,2015-12-23,1.51463,1.51512,1.50453,1.50812,292025,21,0
1,2015-12-24,1.50816,1.5093299999999998,1.5028000000000001,1.5056699999999998,160694,21,0
2,2015-12-27,1.5059,1.50661,1.50446,1.50583,3253,78,0
3,2015-12-28,1.50597,1.51406,1.50526,1.51322,236282,21,0
4,2015-12-29,1.5131299999999999,1.5135100000000001,1.49454,1.49838,249675,21,0
5,2015-12-30,1.49853,1.50205,1.49499,1.50161,262243,21,0
6,2015-12-31,1.50157,1.5028299999999999,1.4862600000000001,1.4883,202067,21,0
7,2016-01-03,1.49206,1.49206,1.4891,1.48937,3088,21,0
8,2016-01-04,1.4893,1.51813,1.48692,1.50799,424784,21,0
9,2016-01-05,1.5079500000000001,1.5082900000000001,1.49723,1.50156,352118,21,0
10,2016-01-06,1.5016,1.52954,1.49816,1.5247899999999999,421885,21,0
11,2016-01-07,1.52493,1.5634000000000001,1.5208599999999999,1.55618,501724,21,0
12,2016-01-08,1.5562399999999998,1.57213,1.53634,1.5703399999999998,541152,21,0
13,2016-01-10,1.5655299999999999,1.57923,1.56543,1.57802,9912,21,0
14,2016-01-11,1.5779800000000002,1.58282,1.5450300000000001,1.5532599999999999,470888,21,0
15,2016-01-12,1.5532599999999999,1.57027,1.54426,1.55505,456878,21,0
16,2016-01-13,1.5551300000000001,1.56612,1.5340099999999999,1.5638100000000001,433265,21,0
17,2016-01-14,1.56383,1.58228,1.5518999999999998,1.55476,521806,21,0
18,2016-01-15,1.5548199999999999,1.6076000000000001,1.55026,1.58924,524565,21,0
19,2016-01-17,1.59681,1.59681,1.5903800000000001,1.5915599999999999,6771,22,0
20,2016-01-18,1.59148,1.5941800000000002,1.57166,1.5833599999999999,386815,21,0
21,2016-01-19,1.5833599999999999,1.59424,1.56116,1.5792899999999999,445569,21,0
22,2016-01-20,1.5793300000000001,1.60528,1.57076,1.57436,543677,21,0
23,2016-01-21,1.57437,1.58792,1.5449199999999998,1.5523799999999999,610212,21,0
24,2016-01-22,1.5523799999999999,1.5545,1.53403,1.54064,443520,21,0
25,2016-01-24,1.5399,1.5413299999999999,1.53983,1.5412,2288,21,0
26,2016-01-25,1.54116,1.56323,1.53723,1.56189,371374,21,0
27,2016-01-26,1.56189,1.57046,1.544,1.55323,389601,21,0
28,2016-01-27,1.5532599999999999,1.55874,1.53479,1.55157,480021,21,0
29,2016-01-28,1.55159,1.55609,1.53044,1.5434299999999999,445237,21,0
30,2016-01-29,1.5433599999999998,1.54653,1.52493,1.52839,531544,21,0
31,2016-01-31,1.52956,1.53305,1.5284900000000001,1.533,5706,21,0
32,2016-02-01,1.5329199999999998,1.5441099999999999,1.5290599999999999,1.5323099999999998,351116,21,0
33,2016-02-02,1.53226,1.5554299999999999,1.52873,1.55456,368768,21,0
34,2016-02-03,1.55462,1.56432,1.54208,1.54773,501769,21,0
35,2016-02-04,1.54773,1.55865,1.5417,1.5569199999999999,537012,21,0
36,2016-02-05,1.55653,1.57884,1.5529600000000001,1.5772,459003,21,0
37,2016-02-07,1.57545,1.5766,1.5737700000000001,1.5749300000000002,1844,21,0
38,2016-02-08,1.5749300000000002,1.58379,1.5647600000000002,1.58063,520886,21,0
39,2016-02-09,1.58072,1.61477,1.57943,1.59546,697191,21,0
40,2016-02-10,1.59546,1.60601,1.5687600000000002,1.5876000000000001,673582,21,0
41,2016-02-11,1.5876000000000001,1.62517,1.57896,1.5878299999999999,832867,21,0
42,2016-02-12,1.5878,1.5963500000000002,1.58005,1.5827900000000001,588197,21,0
43,2016-02-14,1.5805799999999999,1.5832600000000001,1.5791,1.58093,8574,21,0
44,2016-02-15,1.58104,1.5817,1.5574599999999998,1.5640800000000001,427599,21,0
45,2016-02-16,1.56407,1.575,1.55397,1.56513,491740,21,0
46,2016-02-17,1.5651000000000002,1.5772300000000001,1.5478,1.55122,495156,21,0
