,0
0,-2.0463321
1,2.0983176
2,-1.8183389
3,0.28840888
4,-1.8113072
5,0.09061527
6,-0.13921495
7,1.6558238
8,-1.0098104
9,1.2047694
10,3.0091605
11,2.9775195
12,-1.5642077
13,-1.5969043
14,-0.65128607
15,0.38323432
16,-3.0991423
17,0.3344825
18,1.8215916
19,1.7799461
20,0.81552774
21,-2.7325187
22,1.312657
23,0.15466736
24,2.296004
25,0.62923807
26,-4.3718805
27,0.19354557
28,-0.493976
29,-1.0797993
30,1.2222182
31,3.3235958
32,-0.7765052
33,-0.42361104
34,-0.8042089
35,-0.6356879
36,-0.10000965
37,0.63742864
38,0.37253228
39,1.8146229
40,-3.0199084
41,-2.549787
42,-3.2299988
43,-0.022213433
44,-0.89515966
45,-3.7167811
46,-3.313225
47,2.890113
48,-1.6084467
49,-0.5835758
50,-3.1720145
51,-3.174413
52,-0.06756914
53,-2.4404995
54,2.6378622
55,3.1030781
56,-0.5825111
57,0.34281808
58,2.71437
59,0.99451566
60,1.2934679
61,-1.1475021
62,-2.900555
63,-0.5728265
64,-1.0297545
65,-0.53134406
66,0.91785014
67,-0.51344025
68,0.6647795
69,-3.2872732
70,-2.282595
71,1.7461888
72,-1.9519727
73,-1.5772868
74,-1.1799496
75,2.4415078
76,-2.6008039
77,-3.2026157
78,0.921377
79,-1.0574918
80,0.3764417
81,-3.1597435
82,-1.4060559
83,-0.09733605
84,-0.6734191
85,-0.29437402
86,-1.4846967
87,-0.29353786
88,0.5275278
89,0.4442359
90,-4.1375012
91,2.4796443
92,-1.1013833
93,0.015885122
94,3.959699
95,-2.9439976
96,-1.8367896
97,-1.7985972
98,1.7615883
99,0.8541985
100,-1.0065727
101,-2.216297
102,-1.6082654
103,-1.3717669
104,-1.0785828
105,1.0335213
106,-0.065444335
107,0.6790368
108,2.213743
109,1.1926457
110,1.0732727
111,-1.8121958
112,0.4991712
113,-2.3604734
114,0.80319196
115,2.533579
116,2.118004
117,-2.1970258
118,1.003028
119,3.5737648
120,1.5990074
121,-2.474197
122,-1.6779451
123,-2.7357306
124,-2.8561046
125,0.5490569
126,0.54033613
127,-1.6864072
128,-0.8818338
129,2.1520133
130,0.3128745
131,3.533702
132,-2.240018
133,4.129532
134,-6.5656476
135,-1.4055408
136,1.2094365
137,0.9315081
138,-0.3616293
139,-0.091056295
140,-0.95212114
141,1.722402
142,2.5136821
143,0.6350926
144,3.3205075
145,2.6105804
146,-0.5848341
147,-2.4437451
148,1.5696281
149,3.761395
150,2.8828363
151,0.7666713
152,-0.0137751475
153,-2.655096
154,-0.1198378
155,-1.2934861
156,0.34745097
157,-1.8071319
158,1.7356479
159,0.3569408
160,-1.719538
161,-1.7466233
162,0.6414514
163,1.9595116
164,5.5467377
165,-0.047126412
166,2.7279482
167,-0.2917976
168,2.7585049
169,0.9395604
170,0.7022045
171,0.6196201
172,1.9087882
173,-1.3354881
174,0.31101388
175,1.2781577
176,1.3017555
177,-0.092179455
178,-2.9909928
179,2.554347
180,2.7882557
181,2.4441338
182,-0.58633536
183,0.62207943
184,-5.001133
185,0.034855947
186,-3.579417
187,-1.5562844
188,-1.1307466
189,-0.76233244
190,2.8218145
191,-0.43800342
192,-2.9172537
193,0.5446163
194,1.9335371
195,-1.3721064
196,1.0028071
197,2.3155713
198,-0.28826305
199,0.37078857
200,0.5674422
201,-0.13112435
202,0.2861143
203,-0.97262514
204,-2.3854706
205,-1.4664115
206,1.0822622
207,2.940259
208,0.17273955
209,-1.1839497
210,0.16489565
211,-0.634138
212,-3.317789
213,1.3835124
214,3.6022184
215,-1.5309494
216,-1.6940569
217,-0.4342777
218,0.69669694
219,-2.7687302
220,2.965311
221,0.23745127
222,-0.6623947
223,1.058381
224,-1.855342
225,1.2636843
226,2.6490362
227,0.8893381
228,0.48250854
229,-3.8175616
230,0.9094443
231,-1.3173758
232,-0.29850215
233,-1.1506774
234,-0.75708264
235,1.6940342
236,-1.4621196
237,1.424913
238,1.9735602
239,0.45262015
240,-0.74436635
241,-0.625291
242,-0.5524673
243,-0.9839794
244,-2.0994003
245,-0.015254624
246,2.3954456
247,-1.8768026
248,-0.0050642714
249,2.4624221
250,-1.644556
251,-3.2519135
252,-4.47292
253,0.9491174
254,2.005797
255,-4.4732656
256,-2.699732
257,0.54781634
258,0.46848673
259,-2.3653538
260,1.9343251
261,1.7304702
262,0.6389113
263,-1.1365416
264,-4.5323677
265,-0.31270862
266,-1.1891714
267,2.9952176
268,-1.6530863
269,1.2495117
270,1.1590499
271,0.17305636
272,0.2765278
273,-1.6945142
274,0.40822107
275,-1.1141282
276,0.8369236
277,-2.9820166
278,-0.48379296
279,0.9114012
280,-0.2501161
281,1.4072071
282,-2.8497536
283,-1.9956093
284,-0.17598492
285,2.4184072
286,-0.5037076
287,1.6339757
288,-0.3043871
289,-0.24952519
290,1.1024498
291,2.2661717
292,0.072064236
293,-2.5436583
294,-2.063579
295,3.6076498
296,-0.33724132
297,0.1383557
298,-0.91435826
299,2.0610316
300,1.0184722
301,0.5887497
302,1.0804471
303,-1.2357996
304,-1.5776159
305,-1.4358246
306,0.8012336
307,-1.4688857
308,0.20313337
309,0.44007075
310,-0.7864158
311,5.056205
312,0.74093777
313,0.7399682
314,0.2572179
315,-4.2373934
316,0.02676431
317,-2.6934555
318,0.7687698
319,-1.1953839
320,2.4533455
321,0.107653424
322,-1.1389449
323,2.003574
324,-2.0127132
325,1.0766344
326,0.9507072
327,-4.4487505
328,-1.0465575
329,-0.9562676
330,0.43276486
331,-0.6792107
332,-1.2351838
333,2.0001037
334,-0.3563727
335,-0.52869576
336,1.7542329
337,-1.5202768
338,2.4399247
339,0.46752045
340,0.5376891
341,3.252099
342,-1.4373376
343,1.6208587
344,-0.7846262
345,-0.9822348
346,0.75408363
347,-1.5377724
348,-2.2608929
349,1.7727627
350,0.38242906
351,3.0375857
352,-0.2318072
353,0.630731
354,-0.16501316
355,-1.3025864
356,2.2187552
357,-1.1428981
358,-3.2477593
359,-2.0828369
360,-0.026656233
361,3.8690877
362,-0.114002295
363,1.9921697
364,3.7716684
365,2.962586
366,-0.008439772
367,-1.1012796
368,0.62665683
369,3.7819772
370,-0.37810552
371,-0.18436489
372,0.914689
373,-0.056743003
374,-1.8052294
375,0.9830153
376,-0.88670355
377,1.2060617
378,1.4818559
379,0.3211644
380,2.4604115
381,-2.4360397
382,0.35994148
383,1.5410566
384,0.84093803
385,2.2422109
386,0.007865611
387,0.5632439
388,2.5474231
389,-0.887796
390,1.6736523
391,1.797927
392,3.1454353
393,-0.2055054
394,-0.6687848
395,-4.704127
396,-1.3878279
397,-0.72669655
398,-0.8420164
399,0.7326185
400,-1.0452973
401,0.9845502
402,0.3398196
403,-0.8849406
404,-1.0567753
405,0.17343572
406,-1.1442925
407,0.99555606
408,-0.17575575
409,1.6999719
410,-0.75988185
411,2.79268
412,-1.1251378
413,2.8523934
414,-1.6713458
415,1.3506193
416,2.8938959
417,1.176697
418,1.6335403
419,-1.3663292
420,-1.0564796
421,-1.2433542
422,-0.4944881
423,1.4572182
424,-2.1618702
425,-4.0476155
426,-0.76103663
427,1.3340577
428,1.0625899
429,-0.84590065
430,1.9174241
431,-0.8075023
432,1.4432464
433,1.5558729
434,0.5028351
435,1.4973756
436,0.9439807
437,0.6672055
438,-1.0776967
439,-3.1986353
440,-1.5626493
441,-1.0137827
442,0.24060994
443,-0.17847195
444,-1.2477435
445,2.932299
446,1.9011263
447,-1.2967415
448,-0.080795884
449,0.81710005
450,1.6855836
451,3.1330547
452,2.3536508
453,-1.5746143
454,0.3990251
455,0.5143547
456,-0.82685673
457,-0.6784703
458,-1.8969414
459,0.9296414
460,-2.8402727
461,-0.990987
462,0.9451347
463,-1.9584869
464,-1.4419775
465,-1.1660858
466,0.837567
467,-0.7385846
468,-0.80418557
469,0.22941837
470,0.06192483
471,1.9188838
472,-0.41963753
473,0.8335138
474,-0.6855342
475,0.36941627
476,1.1909487
477,-2.0285819
478,0.9560879
479,-1.7360464
480,1.4645736
481,-0.5888045
482,0.40932792
483,1.1499479
484,2.0390282
485,1.1006148
486,-1.7325892
487,-1.4064623
488,-1.4417154
489,-0.415807
490,-1.4826915
491,-0.2507886
492,-1.0304927
493,4.077964
494,-1.6250261
495,-3.4813747
496,0.6176549
497,3.316953
498,0.44397995
499,-1.6121327
500,4.7810497
501,2.5432835
502,1.9346783
503,-1.1889883
504,-0.97336197
505,1.2388331
506,1.2180045
507,0.5124179
508,-2.533344
509,-0.16389927
510,-1.1443434
511,0.34838122
512,-0.34362996
513,2.4129567
514,-3.6781077
515,1.7948629
516,-0.05963653
517,0.83487153
518,-0.5236595
519,-2.5625584
520,0.6573044
521,-0.36026964
522,0.5939224
523,1.1063781
524,-0.12232369
525,-0.7442182
526,2.2850096
527,1.8549883
528,-0.38039467
529,0.7628937
530,-2.8900433
531,0.30157217
532,2.0480745
533,-0.14049771
534,-0.19549464
535,-2.2621753
536,1.5851403
537,-0.20698293
538,0.30335748
539,0.25604996
540,-1.0272255
541,0.013445951
542,-1.0592184
543,1.4373603
544,-0.08202367
545,0.37533352
546,-1.1356188
547,-0.6562697
548,0.63114405
549,1.9554877
550,-1.6359745
551,-0.8469385
552,2.1557465
553,-0.90934074
554,-0.04552854
555,-1.1842221
556,3.0785663
557,1.1469929
558,-0.70238364
559,1.2900175
560,1.7031407
561,-3.8976119
562,1.2771552
563,-1.0420078
564,-3.984021
565,-1.5926425
566,-0.9740583
567,-1.8362416
568,-1.7146674
569,0.40324908
570,0.2813329
571,-0.37139988
572,-0.22071275
573,4.9148946
574,-4.1758723
575,-2.6049817
576,0.98905873
577,-0.18146455
578,-0.7697771
579,-1.7457373
580,-0.25841883
581,-0.020011982
582,-2.8038793
583,-0.7018083
584,0.17268594
585,-2.139338
586,-0.9760992
587,-0.29575226
588,0.92643136
589,0.9599454
590,-3.2484765
591,1.3009769
592,1.8499417
593,-0.13116798
594,-1.652586
595,0.84240043
596,-0.48769873
597,2.2003117
598,5.054874
599,-2.1366808
600,-0.769431
601,-0.50440145
602,0.3537856
603,0.07361793
604,0.6751707
605,-0.9020891
606,-0.40530366
607,-0.77846223
608,-1.7328221
609,1.1871355
610,3.417846
611,3.178437
612,0.28995758
613,2.332446
614,-1.0281736
615,4.051412
616,-0.09136963
617,2.0168707
618,3.7498114
619,1.5860263
620,1.0314856
621,0.38063338
622,1.7149136
623,-2.5231836
624,0.52856874
625,-2.0978734
626,-3.4674258
627,1.2591288
628,-3.502506
629,1.2013794
630,-2.6346805
631,1.113102
632,-2.253554
633,3.2975545
634,1.7586945
635,-0.036938682
636,-1.844225
637,-0.94924426
638,0.67852014
639,-0.34126517
640,-0.0059373714
641,3.1281457
642,-2.0769463
643,0.651708
644,0.6573012
645,-0.27047488
646,-2.1677127
647,-4.060328
648,0.2988697
649,-2.1617959
650,0.51460814
651,-0.6122135
652,2.933418
653,-0.12046492
654,0.37458006
655,4.636324
656,-2.2399983
657,-2.211051
658,1.9394385
659,3.2972102
660,-2.5517285
661,2.1825569
662,-1.1470277
663,0.37599945
664,-2.4744632
665,-1.0366224
666,-0.7706269
667,2.816886
668,-3.0200677
669,2.317472
670,0.53571135
671,1.9715518
672,-0.26746422
673,-1.2071823
674,-0.09897535
675,0.20193349
676,-0.8471694
677,1.067772
678,2.5503535
679,2.0797749
680,-0.9708071
681,0.11296348
682,-0.5365034
683,0.94104975
684,1.476386
685,-4.399058
686,1.5639169
687,-1.7687204
688,0.368644
689,-0.67727625
690,1.611236
691,-0.48553914
692,-0.80467504
693,-1.5760281
694,-0.31547812
695,-2.6318429
696,-2.4641945
697,-0.9177295
698,0.17597932
699,0.8442177
700,1.4647199
701,1.9778111
702,0.31767103
703,0.50409085
704,-2.3178694
705,-0.34689134
706,-0.3341921
707,1.5143981
708,0.34674543
709,-2.9952292
710,-1.5684295
711,1.042879
712,0.07784698
713,-0.8883848
714,0.36929145
715,2.2373312
716,-0.657058
717,0.085607246
718,2.7704437
719,0.6143989
720,-1.8438449
721,-0.39192724
722,1.513693
723,-2.080306
724,-2.5730672
725,-2.3250277
726,-1.9631418
727,3.417639
728,-1.5774018
729,2.077769
730,1.013078
731,1.1953123
732,1.0745693
733,2.8845818
734,1.1446384
735,-2.9079611
736,0.5513947
737,-3.4635017
738,1.1029972
739,2.042556
740,1.4071965
741,-0.10507541
742,0.6134142
743,-0.19874078
744,0.30799407
745,2.3865957
746,-0.12885782
747,-4.0157228
748,-1.9634924
749,-0.6712657
750,3.8013544
751,0.44772172
752,0.1550102
753,-1.680688
754,2.373685
755,-1.857342
756,-1.5042719
757,0.064514615
758,-0.35501415
759,-5.1139307
760,-1.9735829
761,-0.36359394
762,-2.9492977
763,-1.996282
764,1.6362983
765,-0.36150247
766,0.04091785
767,-0.5899345
768,-0.44028744
769,0.63389534
770,2.377485
771,3.2138617
772,2.281317
773,-1.846316
774,-0.78313786
775,-1.0173681
776,-2.8640718
777,0.4931077
778,0.085468
779,-1.7170436
780,1.8459523
781,-1.1027339
782,2.075614
783,0.5158951
784,2.4689765
785,-0.13789645
786,0.9101039
787,1.375567
788,1.5920234
789,1.1198196
790,-1.6517012
791,1.3357371
792,-0.7626237
793,-3.6952202
794,-1.9089597
795,-2.4283607
796,1.5956334
797,1.1058445
798,-1.5357649
799,-3.8820968
800,-2.0102487
801,2.2180574
802,1.7892537
803,1.9879441
804,-0.75731343
805,-1.6476481
806,0.34078333
807,-2.0778954
808,2.2554295
809,0.6693512
810,-1.5964035
811,-0.4181112
812,3.2151892
813,1.7019585
814,-1.6488461
815,2.716103
816,0.17917289
817,-1.8501797
818,-0.25661367
819,1.18211
820,-0.44680136
821,-2.6791394
822,2.4704788
823,0.042489715
824,-0.52560645
825,-1.1833893
826,-0.02811741
827,-0.017102484
828,1.9499319
829,1.313726
830,1.4807662
831,-2.0782964
832,-1.159384
833,2.7500699
834,-0.85702217
835,0.7065513
836,0.51352555
837,0.52274525
838,-0.057284966
839,1.2851474
840,-1.0635074
841,2.7341094
842,-2.8338437
843,0.4977165
844,-1.183906
845,-2.6317694
846,-0.5149362
847,1.3735825
848,-0.86494476
849,0.37413988
850,0.82036895
851,-1.6381254
852,1.0769162
853,0.45483288
854,1.229284
855,-1.1428385
856,-0.4706257
857,-2.463498
858,0.15864632
859,-0.04346036
860,0.32651022
861,-1.5427052
862,-0.43774712
863,0.089628465
864,-1.0704844
865,-0.65169984
866,1.0405952
867,-0.27872568
868,2.6813972
869,-0.87350863
870,-0.09045703
871,3.5940347
872,1.5484359
873,0.78603613
874,1.0019268
875,1.7061458
876,0.8238354
877,0.20884025
878,-0.29623795
879,0.50436556
880,0.57756823
881,2.1921184
882,0.6739063
883,-4.8587694
884,-1.022106
885,0.629332
886,-0.6459586
887,-1.0833884
888,0.7922683
889,-0.55553967
890,-0.6191755
891,0.91815805
892,1.6874812
893,-0.8934189
894,-0.22092465
895,-1.1572233
896,-0.82306427
897,5.0190682
898,1.5075754
899,2.1963234
900,0.8804747
901,-1.1887276
902,-0.67747366
903,0.20132771
904,0.84902537
905,0.5208605
906,-0.8994509
907,-0.61036336
908,-1.9718753
909,-0.13340151
910,2.2002132
911,0.5611979
912,3.3942814
913,-1.2084467
914,3.454261
915,0.057655215
916,3.52395
917,1.5027391
918,1.7100359
919,-3.8705223
920,0.2052443
921,2.2336357
922,2.6809978
923,-0.24236476
924,-1.9571835
925,-1.4973004
926,-2.8550615
927,-3.0169208
928,2.8385644
929,0.8421482
930,-0.6832564
931,0.6053321
932,0.1177933
933,-2.5299084
934,-0.6087717
935,-3.8994863
936,1.0118334
937,0.13497356
938,1.4592863
939,-0.5741592
940,-1.2634653
941,-2.0358086
942,1.4726843
943,-0.39371186
944,1.8826835
945,-2.4161263
946,2.1186779
947,-3.1861713
948,1.9250951
949,-2.9535215
950,-0.06877205
951,0.28108355
952,-0.582964
953,0.76286125
954,-1.8343035
955,-2.0016098
956,0.47314215
957,-1.1080651
958,-1.5427859
959,-0.271198
960,-1.0257398
961,4.624715
962,5.295719
963,0.7165012
964,-1.3603806
965,0.31938767
966,-0.39820793
967,0.8251662
968,0.7207628
969,-0.77483875
970,-0.90451574
971,1.8818868
972,-0.32957304
973,-1.2924052
974,-0.27132076
975,1.4481375
976,-0.42573223
977,-0.48654658
978,0.4649635
979,-0.84418285
980,-2.2188337
981,1.7420715
982,-1.9253659
983,-1.7703938
984,-3.5899312
985,-1.3537987
986,-1.9165148
987,2.346918
988,0.8700136
989,3.6388547
990,1.9278464
991,-0.89287865
992,-2.2195458
993,-1.8436664
994,3.3720515
995,-1.6435088
996,-0.0077895857
997,-4.2597456
998,-2.9927938
999,0.338152
1000,-2.439719
1001,1.0080028
1002,0.51612616
1003,2.921296
1004,0.67548853
1005,-0.16979104
1006,0.63093174
1007,1.3551047
1008,0.5780712
1009,-0.8846114
1010,1.5102001
1011,-1.1515965
1012,-0.19081928
1013,-1.6703941
1014,-0.06778504
1015,0.38423416
1016,1.9868809
1017,0.54172343
1018,-1.8146404
1019,-2.801821
1020,1.7245357
1021,-0.2930973
1022,2.7660193
1023,1.7978824
1024,4.6236005
1025,0.7103683
1026,-1.1501609
1027,0.75653356
1028,0.049479883
1029,0.46705124
1030,3.774674
1031,-3.1783776
1032,-1.1141862
1033,4.7043705
1034,0.6532812
1035,0.14261809
1036,-0.8283995
1037,-4.342687
1038,-0.60403275
1039,-0.48229855
1040,-0.96079504
1041,0.30197918
1042,-0.83176965
1043,1.8434305
1044,-1.6222612
1045,0.7264621
1046,-0.30538362
1047,-0.6728324
1048,-3.63658
1049,-1.225065
1050,-2.729463
1051,0.30655628
1052,-2.248099
1053,-0.26579303
1054,4.55431
1055,1.3545336
1056,1.3508165
1057,0.99439013
1058,-3.200757
1059,0.68581045
1060,-0.08945838
1061,-3.9478052
1062,-0.5183342
1063,0.3621343
1064,-0.9532316
1065,3.546816
1066,-1.4725158
1067,-1.669545
1068,-2.6245658
1069,-1.9208428
1070,-1.604408
1071,-4.6606545
1072,-3.4844747
1073,-2.2923517
1074,-1.8780667
1075,2.082709
1076,0.30809575
1077,2.4269428
1078,0.5740195
1079,1.3486375
1080,-1.8184038
1081,2.4769416
1082,1.4953915
1083,-0.53377223
1084,-2.571477
1085,-1.1595844
1086,0.59496665
1087,-2.0975466
1088,-2.041852
1089,-0.99140036
1090,2.105899
1091,1.0809898
1092,-0.26654947
1093,-0.13798234
1094,-2.3525913
1095,-1.13536
1096,1.6049505
1097,-0.7572507
1098,-2.1131916
1099,-0.5457774
1100,-2.4588535
1101,-0.3243597
1102,1.1298195
1103,-3.0262835
1104,1.7455515
1105,-0.4841502
1106,1.0131525
1107,-0.15455182
1108,-0.2892577
1109,1.1233175
1110,0.57184815
1111,-3.1402547
1112,1.5641763
1113,2.929649
1114,0.7694036
1115,1.6151302
1116,5.6540747
1117,1.5746659
1118,1.7579452
1119,-0.8898913
1120,-0.014837474
1121,0.5812135
1122,2.24758
1123,2.105745
1124,4.2512507
1125,1.5109885
1126,-0.011422254
1127,0.9501901
1128,-0.43938768
1129,-0.7267497
1130,0.10484944
1131,-3.5705078
1132,0.039208304
1133,3.6628125
1134,3.52224
1135,1.0414964
1136,-2.8731937
1137,-0.74449325
1138,0.66998637
1139,1.8331696
1140,2.8642116
1141,-0.46998113
1142,0.5256754
1143,-1.7447779
1144,-0.10659551
1145,1.2645302
1146,-1.9311086
1147,1.5507683
1148,0.8713755
1149,-2.0109057
1150,1.4049041
1151,-2.0975058
1152,-3.4070969
1153,1.4805254
1154,-0.66493493
1155,-0.63483274
1156,1.7938002
1157,-1.4939163
1158,2.1713698
1159,-3.3749301
1160,-0.5823945
1161,-2.2145288
1162,5.1278696
1163,3.3771415
1164,-0.79213053
1165,-0.038009185
1166,3.1601384
1167,2.5989892
1168,-0.04151173
1169,1.0880313
1170,2.3790083
1171,0.35922503
1172,-0.490532
1173,-1.4749862
1174,0.29900807
1175,1.4578464
1176,-0.45266342
1177,-1.3281865
1178,-2.7278574
1179,0.5288458
1180,0.7730606
1181,1.6669072
1182,-0.47691658
1183,0.4524384
1184,1.7542998
1185,1.5807409
1186,2.9272633
1187,-3.5112422
1188,-0.21610865
1189,-2.2798626
1190,-1.0297073
1191,-2.1862788
1192,-0.6165395
1193,-1.1060616
1194,1.2686405
1195,1.7592582
1196,-0.10654984
1197,1.8170043
1198,1.3731935
1199,-2.9732566
1200,1.1344162
1201,-1.3356206
1202,-3.1550744
1203,-2.376569
1204,-0.40204525
1205,0.1765731
1206,-0.6807645
1207,-0.3717506
1208,-0.84220994
1209,-1.913683
1210,-1.9356217
1211,-1.9612101
1212,1.9915125
1213,0.86533767
1214,0.3064115
1215,0.4010329
1216,-1.1200649
1217,-0.6304526
1218,4.15244
1219,1.0408124
1220,1.4093876
1221,1.6860046
1222,-4.137588
1223,1.2008492
1224,-0.45338264
1225,1.1049436
1226,0.66582376
1227,0.31384772
1228,0.19816491
1229,1.4931979
1230,2.7080529
1231,1.8961538
1232,0.85388696
1233,-0.17724274
1234,-0.2449722
1235,-0.779081
1236,-1.1128583
1237,2.1277041
1238,-3.3058546
1239,-2.0032125
1240,0.11202189
1241,0.21417989
1242,-0.50987875
1243,-0.7405073
1244,-0.7242941
1245,0.1407812
1246,1.3053128
1247,-0.50619006
1248,1.6413488
1249,-1.3368303
1250,-0.28727767
1251,1.2610404
1252,-0.85474294
1253,-0.50224954
1254,0.48002142
1255,-1.1562905
1256,1.2360533
1257,-0.60390425
1258,2.8251405
1259,0.8166525
1260,1.5909625
1261,0.21068814
1262,-3.3976002
1263,-1.6232207
1264,0.7133995
1265,-0.94536865
1266,-0.6177876
1267,3.8905787
1268,0.21402282
1269,-0.8326021
1270,3.49592
1271,-1.6716623
1272,0.9555337
1273,1.4488163
1274,0.44427136
1275,-1.2325059
1276,0.8777477
1277,-0.0248168
1278,0.89735955
1279,2.2576463
1280,2.1688275
1281,0.7622255
1282,2.5727274
1283,-0.2787521
1284,0.318941
1285,-1.2327609
1286,0.7720518
1287,1.034688
1288,4.3564696
1289,-1.7371287
1290,-1.650467
1291,-1.1047307
1292,0.29214287
1293,1.7327487
1294,-1.3510365
1295,-1.237256
1296,0.9450469
1297,1.6109743
1298,-1.2564515
1299,0.021615673
1300,-0.69495416
1301,2.3071134
1302,-0.4796492
1303,-0.8306941
1304,-2.8537173
1305,1.2230486
