,0
0,-0.00048749062
1,0.0001029454
2,0.00041266278
3,-0.00016854232
4,4.2525193e-05
5,-9.506373e-05
6,-0.00036714875
7,0.00039810696
8,0.00033238722
9,0.0001713888
10,-3.2901095e-05
11,-1.1070965e-05
12,-5.571021e-05
13,-6.6019595e-05
14,-0.000318864
15,4.7764566e-05
16,0.00018513584
17,-0.0002849982
18,0.00017427922
19,0.00035079062
20,-9.776767e-06
21,0.00025873823
22,-0.0001428336
23,2.943994e-05
24,-0.00037689545
25,-9.755492e-05
26,2.6759517e-06
27,-0.00020942489
28,1.3084677e-05
29,-0.00021168357
30,0.00019786564
31,-0.00021269362
32,0.00012254754
33,-0.00010492365
34,-0.00032094767
35,0.00036577784
36,-0.00021474606
37,-8.6864704e-05
38,0.00029763702
39,-2.1043747e-05
40,0.0003870143
41,0.00012637625
42,-0.00026631937
43,-0.00022000138
44,-0.00025380965
45,0.00021247914
46,-0.0003541204
47,0.00016191622
48,0.00013820588
49,-0.00011707471
50,-9.15379e-05
51,0.00031105446
52,0.0002378152
53,6.4689295e-05
54,0.0003633307
55,0.00031812364
56,-4.6832007e-05
57,-1.9728348e-05
58,-2.6049674e-05
59,-9.487096e-05
60,0.00025672943
61,0.00011817421
62,7.970976e-05
63,-8.8141525e-05
64,-0.0002988883
65,-0.00028932458
66,-3.5268527e-05
67,0.00018176068
68,-2.2184624e-05
69,7.848331e-05
70,9.7485696e-05
71,-0.0003912386
72,0.00021097856
73,0.00044464244
74,5.9791582e-06
75,0.00035591837
76,8.5281616e-05
77,0.0001257728
78,-0.00012293275
79,-0.00016749464
80,0.00036549804
81,0.00018978855
82,-0.00025094574
83,0.00029704062
84,-0.00019809403
85,0.00019556741
86,-0.0002934095
87,0.00013084686
88,-0.00020563952
89,0.00044672395
90,-0.0003380192
91,0.00037443076
92,-0.00040719844
93,-5.2221614e-05
94,-5.9959266e-06
95,-9.93515e-05
96,0.00020029405
97,1.019201e-06
98,0.00013472812
99,8.127345e-05
100,-0.00015788901
101,-8.0079335e-05
102,-4.5170407e-05
103,0.000117952506
104,9.96354e-05
105,-0.0002739854
106,-7.69259e-05
107,-0.0004233184
108,-0.00029651425
109,0.00014236584
110,0.00010432278
111,0.000361282
112,-0.00023594087
113,0.00016875971
114,0.00011761707
115,-0.00038118064
116,-0.00023767052
117,-1.1489317e-05
118,-0.00016942214
119,-0.00024032328
120,0.0002953056
121,-3.3533463e-05
122,-9.594584e-05
123,-9.787263e-05
124,-0.00019711452
125,9.179907e-05
126,5.494895e-05
127,0.00018560515
128,0.0003239917
129,-6.1725346e-05
130,6.290723e-05
131,0.00018161314
132,-6.820618e-05
133,-0.00010789843
134,-0.00045359647
135,-0.0002197503
136,-0.00014410548
137,-2.7726572e-05
138,4.1700667e-05
139,-0.00030630376
140,-8.5830834e-05
141,-7.35667e-05
142,-0.0003806798
143,-0.000379271
144,0.00022726512
145,0.0003148204
146,-0.00031984888
147,-0.00012226889
148,-0.00042926316
149,-0.00011874165
150,-0.00020283822
151,8.4599604e-05
152,-0.0002364667
153,8.4907035e-05
154,-8.665677e-05
155,8.741951e-05
156,0.00026395073
157,-0.00019434374
158,4.0565294e-05
159,-0.000293645
160,0.00010447569
161,0.00019376016
162,0.00054204813
163,0.0003410849
164,7.285559e-05
165,8.109192e-05
166,0.00016469389
167,-0.00030716072
168,0.00023511649
169,0.00034448344
170,-0.00052403455
171,0.000120165685
172,-7.4097145e-05
173,-0.00023899975
174,-0.0001349804
175,-0.0002627097
176,-0.0001400586
177,0.00012233994
178,8.31215e-06
179,2.4503628e-05
180,0.00014665179
181,-0.00021059718
182,-2.5260888e-05
183,3.632168e-05
184,-0.0003124752
185,6.9189123e-06
186,2.03222e-05
187,-5.137988e-05
188,-0.0003182333
189,0.00019704014
190,8.0822334e-05
191,-0.00035958784
192,0.00012441319
193,-0.00015681188
194,0.0002526681
195,-0.00025153856
196,0.0001741776
197,0.00016961755
198,1.1287158e-05
199,4.6920613e-06
200,0.00027584494
201,0.00024012182
202,-9.495259e-05
203,8.3772735e-05
204,-0.00035192008
205,0.00015494114
206,-0.00041644284
207,-0.0001270034
208,-0.00024267295
209,0.00019462914
210,0.000171425
211,-0.00029929
212,0.00014880266
213,-7.8820245e-05
214,-1.5043626e-05
215,6.3791217e-06
216,-0.00017641793
217,0.00038711558
218,0.00013747375
219,-0.00014098332
220,-0.00019388823
221,-9.855558e-06
222,0.00024908647
223,0.00034079512
224,0.0001469302
225,0.00016536724
226,1.000104e-05
227,-0.0003141291
228,-0.00017933935
229,3.7599842e-05
230,6.10666e-05
231,3.1456286e-05
232,0.00012888669
233,-0.0005103764
234,0.0004151638
235,0.000200847
236,0.0004179126
237,-0.000120030534
238,9.0315836e-05
239,0.0003845049
240,-0.00035461882
241,4.279097e-05
242,1.849882e-05
243,5.559525e-05
244,0.00020718985
245,-0.0003294167
246,-0.00018514776
247,0.00017064542
248,-0.00035534968
249,0.00039414587
250,-0.00028219918
251,6.657853e-06
252,-0.0002600756
253,0.0003104566
254,-0.00014592957
255,0.00021035783
256,0.00017770722
257,-0.0005567005
258,2.8699294e-05
259,-0.00026090236
260,0.00025446678
261,-0.0002400676
262,0.00019498607
263,0.00018215468
264,-0.00022521327
265,0.0002921893
266,-8.664869e-05
267,0.00018812384
268,5.3266405e-05
269,-0.00015108465
270,-4.9309947e-05
271,-0.00031484442
272,-3.1490315e-05
273,2.901465e-05
274,-0.00036803918
275,0.00041585436
276,-0.00012974102
277,0.0004379357
278,-7.020269e-05
279,-0.0003810667
280,2.0951986e-05
281,0.00023566207
282,0.00029847957
283,-0.00049965817
284,0.0003410449
285,0.0003059888
286,0.00026724738
287,0.0003375988
288,1.3220833e-05
289,-0.00036615162
290,-0.00029323416
291,5.5484554e-05
292,-0.00014694707
293,-0.0003931591
294,0.00012431157
295,-9.894614e-05
296,-0.00040081184
297,-0.0004990342
298,-8.529433e-05
299,0.00014607667
300,6.893178e-05
301,2.1358725e-05
302,0.0003976043
303,-0.000106549225
304,0.00031010868
305,0.00031346973
306,-0.00014397377
307,-0.00046647328
