,time,bid,ask
0,2023-05-09 00:00:01,101.01,101.033
1,2023-05-09 00:00:01,101.005,101.028
2,2023-05-09 00:00:01,101.004,101.027
3,2023-05-09 00:00:01,101.007,101.03
4,2023-05-09 00:00:01,101.006,101.029
5,2023-05-09 00:00:02,101.004,101.027
6,2023-05-09 00:00:02,101.006,101.029
7,2023-05-09 00:00:02,101.004,101.027
8,2023-05-09 00:00:03,101.005,101.028
9,2023-05-09 00:00:03,101.004,101.027
10,2023-05-09 00:00:05,101.003,101.026
11,2023-05-09 00:00:06,101.004,101.027
12,2023-05-09 00:00:08,101.008,101.031
13,2023-05-09 00:00:09,101.009,101.032
14,2023-05-09 00:00:09,101.015,101.038
15,2023-05-09 00:00:10,101.018,101.041
16,2023-05-09 00:00:10,101.016,101.039
17,2023-05-09 00:00:11,101.019,101.042
18,2023-05-09 00:00:12,101.026,101.049
19,2023-05-09 00:00:12,101.027,101.05
20,2023-05-09 00:00:13,101.028,101.051
21,2023-05-09 00:00:13,101.027,101.05
22,2023-05-09 00:00:13,101.028,101.051
23,2023-05-09 00:00:14,101.027,101.05
24,2023-05-09 00:00:15,101.026,101.049
25,2023-05-09 00:00:16,101.025,101.048
26,2023-05-09 00:00:30,101.028,101.051
27,2023-05-09 00:00:30,101.03,101.053
28,2023-05-09 00:00:30,101.031,101.054
29,2023-05-09 00:00:31,101.032,101.055
30,2023-05-09 00:00:31,101.034,101.057
31,2023-05-09 00:00:31,101.037,101.06
32,2023-05-09 00:00:32,101.046,101.069
33,2023-05-09 00:00:32,101.047,101.07
34,2023-05-09 00:00:33,101.044,101.067
35,2023-05-09 00:00:33,101.041,101.064
36,2023-05-09 00:00:34,101.042,101.065
37,2023-05-09 00:00:36,101.039,101.062
38,2023-05-09 00:00:36,101.034,101.057
39,2023-05-09 00:00:38,101.033,101.056
40,2023-05-09 00:00:40,101.035,101.058
41,2023-05-09 00:00:40,101.034,101.057
42,2023-05-09 00:00:41,101.033,101.056
43,2023-05-09 00:00:42,101.035,101.058
44,2023-05-09 00:00:42,101.032,101.055
45,2023-05-09 00:00:44,101.034,101.057
46,2023-05-09 00:00:46,101.036,101.059
47,2023-05-09 00:00:47,101.033,101.056
48,2023-05-09 00:00:47,101.039,101.062
49,2023-05-09 00:00:47,101.04,101.063
50,2023-05-09 00:00:48,101.039,101.062
51,2023-05-09 00:00:48,101.04,101.063
52,2023-05-09 00:00:49,101.041,101.064
53,2023-05-09 00:00:49,101.039,101.062
54,2023-05-09 00:00:51,101.04,101.063
55,2023-05-09 00:00:51,101.041,101.064
56,2023-05-09 00:00:51,101.043,101.066
57,2023-05-09 00:00:51,101.046,101.069
58,2023-05-09 00:00:52,101.047,101.07
59,2023-05-09 00:00:52,101.046,101.069
60,2023-05-09 00:00:53,101.043,101.066
61,2023-05-09 00:00:54,101.045,101.068
62,2023-05-09 00:00:54,101.046,101.069
63,2023-05-09 00:00:54,101.045,101.068
64,2023-05-09 00:00:55,101.049,101.072
65,2023-05-09 00:00:57,101.051,101.074
66,2023-05-09 00:00:57,101.052,101.075
67,2023-05-09 00:00:58,101.053,101.076
68,2023-05-09 00:00:58,101.052,101.075
69,2023-05-09 00:00:59,101.051,101.074
70,2023-05-09 00:00:59,101.052,101.075
71,2023-05-09 00:01:00,101.05,101.073
72,2023-05-09 00:01:00,101.057,101.08
