,time,open,high,low,close,tick_volume,spread,real_volume
0,2019-12-26 22:00:00,142.546,142.556,142.304,142.456,2358,23,0
1,2019-12-26 23:00:00,142.371,142.452,142.18,142.427,321,106,0
2,2019-12-27 00:00:00,142.433,142.537,142.399,142.489,3939,20,0
3,2019-12-27 01:00:00,142.513,142.537,142.33,142.414,4327,20,0
4,2019-12-27 02:00:00,142.412,142.414,142.031,142.188,3436,20,0
5,2019-12-27 03:00:00,142.194,142.401,142.15,142.307,2386,20,0
6,2019-12-27 04:00:00,142.313,142.395,142.257,142.385,1888,20,0
7,2019-12-27 05:00:00,142.381,142.468,142.372,142.449,1520,20,0
8,2019-12-27 06:00:00,142.448,142.452,142.336,142.38,2057,20,0
9,2019-12-27 07:00:00,142.376,142.605,142.355,142.538,2005,20,0
10,2019-12-27 08:00:00,142.537,142.878,142.487,142.865,3706,20,0
11,2019-12-27 09:00:00,142.864,143.264,142.685,143.138,6795,20,0
12,2019-12-27 10:00:00,143.14,143.186,143.003,143.175,4219,20,0
13,2019-12-27 11:00:00,143.179,143.208,143.057,143.137,3321,20,0
14,2019-12-27 12:00:00,143.138,143.267,143.038,143.26,3560,20,0
15,2019-12-27 13:00:00,143.257,143.495,143.257,143.463,4199,20,0
16,2019-12-27 14:00:00,143.456,143.615,143.3,143.383,4295,20,0
17,2019-12-27 15:00:00,143.382,143.581,143.372,143.477,3591,20,0
18,2019-12-27 16:00:00,143.478,143.633,143.449,143.539,5186,20,0
19,2019-12-27 17:00:00,143.534,143.534,143.291,143.337,4086,20,0
20,2019-12-27 18:00:00,143.337,143.413,143.311,143.373,2200,20,0
21,2019-12-27 19:00:00,143.373,143.449,143.353,143.394,1875,20,0
22,2019-12-27 20:00:00,143.395,143.411,143.233,143.302,2526,20,0
23,2019-12-27 21:00:00,143.299,143.302,143.091,143.116,1969,20,0
24,2019-12-27 22:00:00,143.115,143.327,143.102,143.102,1085,32,0
25,2019-12-29 23:00:00,143.182,143.203,142.951,143.023,908,159,0
26,2019-12-30 00:00:00,143.035,143.358,143.035,143.264,13575,20,0
27,2019-12-30 01:00:00,143.268,143.379,143.2,143.328,10902,20,0
28,2019-12-30 02:00:00,143.33,143.342,143.24,143.306,9582,20,0
29,2019-12-30 03:00:00,143.306,143.347,143.157,143.204,4159,20,0
30,2019-12-30 04:00:00,143.201,143.233,143.005,143.198,4891,20,0
