,time,open,high,low,close,tick_volume,spread,real_volume
0,2007-11-19,1.6351,1.6653,1.6315,1.6619000000000002,19121,100,0
1,2007-11-20,1.662,1.6756,1.6522000000000001,1.6643,26729,100,0
2,2007-11-21,1.6642000000000001,1.7117,1.6633,1.7092,24377,100,0
3,2007-11-22,1.7093,1.7103000000000002,1.6899,1.702,14648,100,0
4,2007-11-23,1.7022,1.7159,1.6893,1.69,18687,100,0
5,2007-11-25,1.688,1.6881,1.6803,1.6827999999999999,625,100,0
6,2007-11-26,1.6829,1.7155,1.6743000000000001,1.705,21748,100,0
7,2007-11-27,1.7053,1.706,1.6867,1.6901000000000002,25449,100,0
8,2007-11-28,1.6899,1.6959,1.6637,1.6742,23830,100,0
9,2007-11-29,1.6741000000000001,1.6827999999999999,1.666,1.6705999999999999,22129,100,0
10,2007-11-30,1.6707999999999998,1.6738,1.6526999999999998,1.6554,20748,100,0
11,2007-12-02,1.6549,1.6597,1.6543,1.659,575,100,0
12,2007-12-03,1.6592,1.6693,1.6560000000000001,1.6644,16718,100,0
13,2007-12-04,1.6646,1.6974,1.6643,1.692,20186,100,0
14,2007-12-05,1.6919,1.6997,1.6742,1.6751,20891,100,0
15,2007-12-06,1.6752,1.6783000000000001,1.6633,1.6659000000000002,19385,100,0
16,2007-12-07,1.666,1.674,1.6601,1.6728,15278,100,0
17,2007-12-09,1.6731,1.6756,1.6713,1.6716,426,100,0
18,2007-12-10,1.6720000000000002,1.6760000000000002,1.6589,1.6611,13955,100,0
19,2007-12-11,1.661,1.6840000000000002,1.6522999999999999,1.6714,17690,100,0
20,2007-12-12,1.6713,1.6747,1.6484999999999999,1.6617,20291,100,0
21,2007-12-13,1.6619000000000002,1.673,1.6589,1.6651,18618,100,0
22,2007-12-14,1.6649,1.6793,1.6627,1.6761,20594,100,0
23,2007-12-16,1.6675,1.6723,1.6673,1.6703999999999999,527,100,0
24,2007-12-17,1.6703000000000001,1.6812,1.6679,1.6792,22081,100,0
25,2007-12-18,1.6794,1.6822,1.6677,1.6724999999999999,17607,100,0
26,2007-12-19,1.6726,1.6774,1.6674,1.675,16155,100,0
27,2007-12-20,1.6751,1.6754,1.6642000000000001,1.6680000000000001,11842,100,0
28,2007-12-21,1.6681,1.669,1.6520000000000001,1.6576,12920,100,0
29,2007-12-23,1.6551,1.6569,1.6537,1.6560000000000001,271,100,0
30,2007-12-24,1.6562000000000001,1.6583,1.65,1.6532,5894,100,0
31,2007-12-26,1.6539000000000001,1.6598000000000002,1.6524,1.6551,1972,100,0
32,2007-12-27,1.6554,1.6680000000000001,1.6512,1.6637,6765,100,0
33,2007-12-28,1.6639,1.6843,1.6623999999999999,1.679,6397,100,0
34,2007-12-30,1.6773,1.6787,1.6764000000000001,1.6781000000000001,134,100,0
35,2007-12-31,1.6779,1.678,1.6585999999999999,1.6625,2341,100,0
36,2008-01-02,1.6632,1.6758,1.6599,1.6646,11358,100,0
37,2008-01-03,1.6644999999999999,1.6796,1.6639,1.6715,16753,100,0
38,2008-01-04,1.6714,1.6957,1.6669,1.6897,17264,100,0
39,2008-01-06,1.6917,1.6918,1.6878,1.6893,337,100,0
40,2008-01-07,1.6892,1.6941000000000002,1.6764000000000001,1.6838,16563,100,0
41,2008-01-08,1.6836,1.6848,1.6632,1.6721,17674,100,0
